CPUBID,year,piat_math,piat_recog,piat_comp
14666,1992,93,92,100
27776,2000,95,86,99
55130,1992,105,108,107
56178,1992,87,79,NA
99027,1994,92,89,95
41497,1996,95,104,89
93492,1992,82,95,104
72775,1994,122,128,112
12317,1994,80,88,NA
92482,1992,87,74,69
78819,1994,90,102,NA
87611,2000,93,100,102
83947,1996,74,74,65
74152,1998,107,107,103
62343,2004,97,131,112
97720,1996,105,107,107
36227,1998,88,118,115
33375,1994,102,86,88
14259,1992,93,135,116
80266,1996,122,122,113
52307,1998,82,135,NA
37625,1994,116,107,108
97336,2000,114,114,113
58366,1996,118,121,NA
59915,2004,99,89,89
84639,1994,114,113,118
20751,1996,118,102,111
11641,2002,105,131,105
18819,1998,100,95,91
54635,2002,93,100,105
42977,2000,100,101,92
57405,1992,97,109,NA
18957,2002,100,97,94
69807,1992,100,118,122
79549,1992,111,94,95
89101,2002,111,101,NA
20773,2000,103,116,118
68884,1994,110,122,116
12359,1994,111,104,102
77281,2000,117,97,107
80405,1992,118,116,122
10230,1998,80,100,92
27244,1998,90,97,100
44457,2008,65,65,NA
42561,2006,108,93,102
99477,2004,107,128,116
93725,1992,90,108,102
66080,1992,81,90,80
24830,1992,98,107,104
38234,1996,103,74,78
45835,1994,89,87,84
49751,2006,118,125,105
98581,2002,108,106,103
62896,1992,97,102,95
77973,1994,103,85,81
65321,1994,101,101,NA
34083,1992,90,88,85
11358,2008,93,96,111
95386,2006,112,105,103
34610,2000,100,122,115
80006,2004,83,92,91
88990,1998,88,82,82
33908,2012,114,100,100
95916,1998,65,80,85
14187,1992,102,111,110
54512,1996,101,91,77
15407,1998,72,74,NA
47624,2008,121,116,118
28635,1994,107,82,94
65290,2006,120,118,112
16582,1998,107,95,103
63343,1998,97,77,83
91874,1998,97,103,100
62263,1992,102,107,113
69823,1994,108,106,NA
23384,2000,65,65,NA
47632,1992,111,111,125
89154,2002,87,107,99
NA,2004,94,84,83
85828,1994,92,83,81
89513,2004,102,107,84
20355,2008,112,102,103
43842,2006,74,89,93
67255,2014,88,98,93
95500,2006,115,135,121
32369,2008,128,135,123
82819,2002,121,107,110
84519,2002,135,135,135
31460,1992,97,109,109
78453,1996,107,125,105
11374,2006,123,135,NA
87939,1994,97,116,105
22267,1998,87,98,105
99408,1992,82,79,NA
71257,1996,98,99,102
51327,1998,94,98,96
41594,1992,105,125,123
24971,1994,111,101,102
38653,1992,105,98,99
46544,2004,118,121,120
71147,1992,97,99,105
95385,1994,86,89,91
88597,1998,107,101,105
63648,2004,89,90,97
89381,1996,96,95,91
37109,1994,90,97,NA
35295,1998,113,128,105
39759,1992,96,NA,NA
62734,1996,83,98,NA
85006,1992,104,120,111
72492,2006,113,100,102
90981,1998,65,72,69
52971,1994,90,88,NA
93472,2008,92,94,91
97398,2006,89,74,65
61268,2000,116,113,100
36824,2004,114,109,NA
64461,1996,88,94,NA
22093,1994,105,118,105
93053,2000,107,110,112
46794,1998,114,135,104
12638,1992,112,98,99
87669,2004,100,112,106
81407,2002,115,106,111
42874,2000,99,98,93
42586,2004,109,118,108
62421,2002,120,99,100
38012,2004,69,72,82
80360,1994,89,122,84
23112,2008,101,114,112
69380,2012,102,113,91
41514,1996,107,103,111
45865,2000,114,135,99
94968,2000,96,108,91
51821,1996,99,93,NA
65270,2006,86,87,102
31288,1994,87,92,NA
63847,1994,100,110,88
51884,1998,116,135,135
76600,1998,97,95,107
46230,1994,88,107,94
72018,2008,102,135,90
88159,1998,103,103,93
57757,1994,101,116,99
54359,2008,101,135,111
26166,1994,65,NA,NA
93175,2002,113,105,107
33902,1998,97,85,75
23374,1996,107,111,108
93580,1992,111,103,97
79832,1992,75,69,80
59558,2002,106,114,NA
78639,1992,105,107,106
49594,1994,109,101,98
39777,1996,105,135,115
99425,1992,98,95,95
40677,2000,108,107,102
71485,1996,94,106,101
81268,2004,118,131,118
36227,2002,112,110,111
66604,1994,102,95,87
12904,1998,87,98,NA
56503,1992,99,113,114
17880,1998,98,131,82
23218,1998,101,101,NA
97323,2002,92,79,82
97630,1998,93,101,104
43450,1998,111,104,107
26297,2004,135,121,84
91694,1994,135,135,NA
21716,1992,95,108,90
68588,2000,104,98,102
77421,2002,99,95,108
49266,1996,113,91,95
74783,1998,97,125,111
49470,2006,114,135,114
50820,2002,95,115,111
80080,2000,100,95,86
69252,2006,116,107,100
30425,1998,128,135,128
61863,2006,125,112,78
40162,2002,79,69,65
78102,2000,114,102,97
14666,1998,74,65,69
87131,1996,119,107,102
27823,1996,90,98,104
84869,2014,82,92,83
59344,2002,104,82,93
59353,1992,94,95,95
31692,2006,105,128,113
90341,1992,88,95,92
41309,1996,119,113,104
99042,2008,125,123,99
20892,1994,108,91,96
25038,1996,109,91,78
29857,1998,94,82,84
31471,2008,105,97,90
46016,1992,93,118,116
49489,2000,117,94,103
45276,1996,100,99,105
55847,1994,89,69,72
99384,2002,113,121,97
48200,2008,114,97,103
57661,2000,83,83,75
28621,1996,95,101,102
88966,2004,97,104,87
85387,2000,106,96,111
51428,2000,95,92,87
15606,1998,95,107,107
48200,2000,131,105,NA
24685,1992,118,95,100
95569,1994,91,77,74
25659,1996,110,109,NA
56058,2002,111,97,98
58783,1994,105,117,107
60710,2004,100,117,102
83917,2004,92,119,84
72646,1996,100,91,104
85387,1998,108,106,94
76359,2002,120,98,99
93824,1992,97,105,106
85916,2006,69,88,92
19400,2012,102,117,100
54362,2000,89,100,90
21999,2006,94,101,90
27661,2004,80,94,NA
51136,1996,107,104,104
33975,1998,100,113,105
98846,1994,105,114,110
59274,1994,121,114,104
22972,1992,96,77,NA
14561,1996,115,111,128
23586,2006,112,126,106
54935,1996,95,98,106
95116,1992,111,107,NA
67380,1992,116,103,111
73753,1994,125,105,107
76245,1998,74,112,98
28660,1998,115,107,102
96917,2000,86,85,83
33215,1998,113,88,99
52101,1994,97,83,90
44089,2002,114,135,116
81268,2010,126,123,104
41556,2006,104,120,115
22659,1992,111,112,101
25543,1992,87,97,100
65197,1998,79,77,72
43074,1992,102,135,131
89693,2002,108,102,NA
87927,1996,125,117,115
57833,1996,81,86,82
38671,1996,123,135,123
59249,1996,100,112,104
29436,1996,109,101,120
51450,1992,90,116,86
77134,1994,105,90,94
27381,2006,90,103,103
61813,1998,77,104,81
60606,1996,102,101,92
16653,2002,112,107,116
78969,1996,86,87,82
78886,1992,104,120,119
47182,1992,110,122,118
11778,1992,112,122,108
16276,2008,81,89,74
97093,1992,100,101,95
63331,2002,94,105,120
85848,1998,110,98,108
42258,1998,97,103,95
71022,2000,65,65,65
86886,2008,82,96,85
31774,2010,115,104,93
13935,1994,95,77,77
59747,2000,81,80,80
11314,2006,69,78,82
66696,2000,100,107,103
15139,2002,135,125,111
62501,1996,115,109,106
80039,2002,86,125,NA
68893,2000,102,109,113
54873,1994,105,116,105
87832,1996,90,103,101
94960,1996,99,113,95
36415,1998,105,101,NA
21602,1998,104,102,103
16672,1998,100,128,120
59471,1992,121,125,135
95025,1994,105,98,94
22134,1998,119,135,114
50123,1996,93,135,NA
26327,2002,84,106,87
45880,1992,109,104,NA
55768,2008,65,86,72
84585,2002,95,95,84
86398,2000,93,99,89
56781,1992,102,120,107
57500,1994,82,75,NA
79486,1994,83,79,88
47713,1992,97,97,97
73653,2010,114,135,117
64153,2004,91,94,NA
67000,2000,107,103,84
36042,1996,107,98,97
59897,2004,94,104,111
30310,2000,78,89,NA
54864,1992,110,102,112
76766,1992,122,122,118
24855,2008,131,135,117
18723,1992,83,81,79
12120,1998,101,91,80
63727,2000,115,102,89
70806,2002,102,118,121
34495,2000,92,101,105
16147,2006,82,84,82
71521,1992,90,102,NA
61748,1998,106,135,NA
81532,1998,106,117,104
66208,1996,104,110,110
67712,1992,104,135,NA
49368,2004,93,95,81
74307,1994,82,99,NA
80166,2006,88,103,107
26479,2006,121,118,119
82443,2004,102,111,111
43038,1998,106,135,NA
71582,2000,82,69,85
72230,1994,82,74,77
40918,1998,106,135,NA
55808,1998,105,108,114
19112,1994,105,113,113
48416,1998,126,114,131
27692,2002,123,112,97
30082,1998,131,135,135
32841,1996,118,110,107
38883,1994,78,84,79
65528,2008,88,90,89
45550,2004,112,110,112
52696,1996,107,99,NA
57652,1994,89,115,105
15949,1996,122,135,117
19903,1992,111,106,89
64737,2000,131,135,NA
32627,1998,97,87,82
59106,2000,74,77,86
32888,1998,77,80,NA
80120,1998,111,100,100
49240,1992,98,101,102
42031,2002,65,135,89
72787,2006,88,93,89
99316,2000,86,90,91
71768,2006,77,93,97
77786,2002,122,120,118
27381,2002,87,110,100
98811,1992,83,92,87
79391,2004,109,101,101
97292,2002,122,135,95
91787,1994,108,122,97
54163,1994,107,103,107
16584,1996,95,91,NA
65400,2004,123,118,118
81011,1992,114,135,NA
70771,2000,98,114,89
46918,2002,89,79,94
62047,1998,65,97,65
93456,1992,93,74,77
16631,1998,89,97,NA
76952,1992,104,107,101
74951,2012,119,113,94
31920,2008,100,103,91
99473,1996,118,107,117
70039,1996,105,125,NA
97398,2000,94,80,NA
20355,2004,99,100,NA
95981,1998,100,106,105
31254,2000,96,106,NA
64686,2008,111,135,125
42573,2006,116,97,97
40405,2000,107,135,117
58700,2000,87,86,85
83313,2006,96,99,NA
21126,1992,103,135,NA
22418,1996,89,82,84
71924,2000,118,112,123
17476,1996,108,104,112
75897,2000,107,121,99
41275,2000,69,65,NA
35874,1994,65,72,74
11091,2004,107,105,93
21611,1998,105,135,135
42305,2010,125,125,105
72060,1996,95,95,91
31296,1996,100,87,94
49408,2004,93,108,65
73103,1994,103,92,84
21931,1996,102,107,98
48013,1994,103,87,NA
97123,2000,100,116,93
26744,1994,111,126,122
47096,1994,103,107,110
25118,1992,114,121,99
82415,1992,106,113,135
20690,1992,100,107,93
81900,1992,123,113,119
69260,1994,97,74,74
84625,1998,87,99,98
27623,1992,95,101,112
96924,1994,115,121,116
47720,1994,84,110,87
47071,1996,119,115,NA
82573,1998,97,128,99
49193,2004,111,119,94
NA,2010,89,114,93
50552,2002,65,77,78
11974,1994,121,122,102
95146,1994,96,109,NA
61588,1996,97,98,99
21807,1994,86,65,65
18236,1996,74,83,88
56004,1998,94,113,106
50820,2004,108,135,117
80437,1996,89,112,102
14449,2000,106,113,102
11778,1994,106,131,111
54873,1998,117,121,95
27466,1994,113,131,128
74737,1994,100,102,100
33372,2002,111,135,126
81046,2012,100,87,95
78246,1994,107,112,92
30314,2004,110,121,102
51309,1998,97,119,110
82643,1992,119,97,99
66865,1992,65,69,69
56962,2006,112,98,104
49235,1992,101,111,NA
NA,2004,135,126,126
30046,1998,119,103,NA
48918,2006,89,84,86
96677,2000,107,131,122
76727,1998,109,91,100
64455,2014,105,102,98
91901,1992,100,109,107
32644,1994,93,98,90
78334,1998,105,135,128
82689,1992,100,102,107
24709,1998,91,104,101
89965,1992,92,77,75
39872,2000,112,99,105
54362,1992,87,95,NA
50506,2006,89,89,87
10747,1998,93,97,93
95186,2000,118,125,NA
82819,2004,131,121,115
42525,1994,89,94,83
24583,1998,117,131,135
93656,2002,108,107,105
65423,1992,118,102,92
37492,1994,91,95,95
69046,2002,101,92,100
97128,1992,113,101,102
83456,1992,103,112,128
25876,2008,108,128,123
96267,1992,90,NA,NA
11885,1994,89,105,100
29796,2004,109,113,112
68521,1992,85,98,98
80233,1992,69,74,65
76396,1992,97,111,105
54187,1992,104,88,84
35713,1994,96,100,83
91365,2000,115,120,103
94027,1992,103,110,104
42934,1994,89,88,72
66576,1996,102,111,110
99730,2004,111,113,107
98657,2004,112,128,100
30004,2004,85,110,100
31952,1998,65,87,102
32972,2004,106,98,NA
47530,1992,87,74,84
36016,2002,101,111,106
78993,2000,112,135,NA
60062,2008,91,121,121
65407,1998,104,112,118
68339,1994,128,135,NA
46699,2000,108,122,113
89469,1996,102,112,107
38861,2004,98,101,107
57993,1994,131,128,126
49068,1992,87,87,88
23136,1996,94,80,86
58211,2004,110,103,98
47941,1996,80,80,NA
33426,2000,107,108,112
46164,1994,101,94,NA
15788,2000,102,101,90
79929,1996,109,115,113
64360,1996,85,110,88
59509,2002,97,128,116
65931,1992,98,84,NA
25080,2002,74,91,NA
66312,1998,100,90,87
96924,1996,122,122,116
54871,1994,118,97,94
72018,2006,112,128,104
67584,1992,101,93,NA
42710,2004,131,135,99
73532,1992,90,102,NA
29703,2004,116,111,NA
34567,1998,100,87,107
90961,1994,108,112,115
72709,2010,135,126,131
40263,1994,94,99,107
83126,2006,131,125,108
20359,1998,69,98,93
14487,2000,100,114,102
49039,1994,111,135,103
98746,1994,93,108,105
58362,1992,109,98,NA
30406,1994,116,103,99
60517,1992,95,91,99
10451,1998,81,82,75
76635,1994,NA,107,106
87578,1998,93,113,113
31460,1994,106,105,102
70781,1996,113,120,103
57642,1994,105,88,88
88452,1996,105,100,102
24952,2004,104,110,118
90879,1996,87,103,95
21517,1996,118,92,78
85477,1996,95,100,97
45736,2012,116,96,105
77348,1996,107,116,104
25921,2004,102,105,105
59797,1994,105,131,101
54271,2000,119,109,99
72786,1992,74,102,NA
74374,1992,123,111,110
24709,2004,97,94,86
70651,2000,93,94,80
60935,2010,77,74,69
69046,2006,131,115,97
39137,2004,111,108,122
30868,1994,97,103,NA
58670,1996,105,116,NA
55745,1998,105,108,115
64765,2002,105,109,NA
68518,1994,78,100,86
96008,2000,87,83,75
36785,1994,98,99,NA
32509,1992,98,98,98
70107,1998,118,114,119
80990,1996,78,82,75
68873,2006,93,105,102
11145,1998,100,114,102
89830,2000,103,109,108
48927,2010,121,120,108
43713,2004,117,116,101
17969,1998,81,99,82
37961,2008,97,77,79
92752,2004,135,118,128
25911,1996,90,85,75
81945,2000,104,95,114
16375,1994,74,113,NA
74932,1994,93,135,NA
13432,1994,114,100,106
20228,1992,82,97,94
29133,1996,104,91,93
49372,1994,99,109,NA
28022,2000,121,135,NA
85132,2002,97,114,69
41238,2012,122,91,89
24857,1996,92,118,113
45806,1992,90,93,93
96505,1992,112,96,82
88945,2000,105,131,125
79456,2006,123,108,107
29043,1992,98,98,97
29722,1998,102,106,113
47934,1996,99,102,98
53568,1996,122,114,93
20879,1994,95,93,84
63956,2002,100,113,90
67708,2006,99,106,111
30797,2008,113,92,99
67863,1994,69,78,65
78886,1998,95,104,112
72278,1996,100,105,108
60800,2006,114,106,108
46122,2004,98,116,99
22262,2004,135,131,109
96231,1992,101,105,NA
59858,1994,115,123,113
77860,1994,84,78,65
30367,1992,100,100,97
91782,2010,122,135,116
63265,1998,95,93,89
81084,1996,120,72,65
31952,1996,78,93,90
85239,1996,135,135,111
27909,1992,93,91,94
97104,2008,114,113,NA
55652,1994,112,123,107
16129,2002,93,82,84
78993,2006,106,125,113
23101,1996,90,98,NA
94328,1994,65,116,103
11103,2000,80,82,84
43199,2002,122,116,118
11558,1994,97,79,85
19738,1992,111,121,112
27149,1994,112,117,113
85840,1994,86,98,82
91181,2002,107,98,102
35026,1994,118,99,101
55779,1994,105,102,105
99645,2010,103,116,103
57230,1992,84,86,82
19775,1996,96,85,88
20592,2006,88,95,72
18667,2004,111,90,95
74078,1994,95,92,NA
78401,1994,96,105,108
65355,1994,107,109,102
54446,1996,86,82,85
96240,1996,106,106,109
12200,1996,102,108,110
92524,1998,131,116,116
74617,1992,95,114,85
70826,1998,128,NA,NA
69628,2002,120,120,111
NA,2006,87,105,98
22289,2000,82,95,87
83464,2002,116,102,102
74443,1998,100,101,95
47201,1998,103,103,NA
NA,1996,82,96,86
92198,1994,83,98,NA
70625,1992,102,100,109
16531,1996,75,91,91
68181,2010,96,86,93
92899,1992,83,105,99
53839,1998,100,107,103
69756,1998,108,100,88
17369,1996,109,98,99
62284,1996,102,120,120
57860,1994,108,97,101
35805,2006,113,97,92
51205,1998,98,114,114
79466,1992,103,74,NA
29897,2006,135,112,101
97336,2004,103,126,109
80109,2012,86,77,72
42638,1998,98,101,NA
67706,2002,111,102,105
37724,1992,115,102,102
13145,2012,82,99,79
62888,1992,93,88,89
37625,1992,103,94,95
45284,2008,114,114,105
38143,2006,120,128,113
96260,2004,119,125,97
12373,1994,95,113,114
26074,2002,100,87,94
37995,1998,98,105,103
97082,2000,116,105,115
74855,1994,84,84,83
52349,1998,95,95,95
90260,2000,111,119,126
65481,2008,116,111,123
28702,1996,105,109,NA
42717,2002,111,112,100
78700,1992,106,87,NA
15413,1994,82,88,84
18142,1992,105,107,110
44439,1996,104,107,113
77808,2002,135,131,116
98473,2002,116,111,102
12120,1992,69,80,NA
16909,1992,97,118,112
84583,1996,116,105,110
86220,1998,123,128,NA
86964,2006,131,113,101
32348,2010,106,89,92
83311,2012,135,135,103
88206,1998,117,112,107
46115,2006,128,121,118
64214,1996,100,108,105
19177,2006,98,114,121
46989,1998,117,118,102
81689,2002,97,99,NA
72052,1992,105,114,117
19112,1992,100,98,NA
71244,2002,107,98,96
34837,2000,107,117,119
25899,2000,111,117,120
21821,1992,97,103,95
78501,2004,97,105,81
21680,1992,82,79,NA
78786,2000,120,99,95
69928,2010,128,118,115
89266,1992,81,113,114
59747,1994,106,125,NA
44754,1996,125,97,91
99498,1996,102,109,110
36540,1992,118,126,125
15826,1996,96,107,101
90695,2002,114,131,NA
18509,2002,77,84,NA
94611,1994,103,98,102
61572,1998,102,115,NA
65656,2004,116,98,102
17415,2006,86,91,84
58946,2002,104,107,101
69477,1996,106,100,90
24663,2002,115,116,123
19988,2000,82,91,87
27210,2002,107,98,88
52234,2006,135,99,105
99782,2004,99,116,113
87673,1994,102,102,87
29508,1998,108,104,103
15111,2012,93,121,113
20993,2000,107,112,120
24225,1992,82,79,80
71348,2000,114,108,114
68391,1994,106,104,103
33524,1994,96,98,96
12008,1994,113,116,109
70656,1992,93,92,NA
41323,2000,89,105,98
25753,1994,93,111,NA
93053,2002,116,116,105
53744,2004,65,92,80
33662,1994,79,85,75
60859,2002,99,100,99
43297,1996,103,101,106
91146,2004,102,86,94
18371,1998,111,118,104
38339,2002,121,114,105
88496,2000,98,98,107
17708,1996,65,72,NA
87567,1992,119,118,112
78190,2000,91,108,93
93702,2004,135,126,103
24173,2010,96,102,96
56503,2000,92,88,84
25634,2000,65,77,81
15580,1996,104,105,102
73121,1992,87,91,92
76884,2004,89,94,92
37009,2008,128,131,128
11470,2008,119,105,108
55330,2012,95,96,106
26817,1994,85,93,106
23333,1998,115,135,115
62206,1992,92,100,96
81925,2004,102,97,90
77281,2002,111,98,104
73929,2008,118,128,121
57377,1996,87,89,94
94968,1994,93,99,NA
91351,2004,131,135,126
29225,2004,78,79,69
56058,2000,110,88,NA
15783,2004,100,106,101
35697,2004,102,98,128
55330,2004,95,92,NA
24953,2002,83,91,82
88604,2000,96,126,114
54378,1996,105,135,120
70135,2012,65,65,65
39975,2006,116,131,125
99316,1998,99,93,96
94095,1996,93,104,92
84535,2012,135,118,105
49360,2000,112,118,121
21787,1992,90,98,99
96831,1994,98,98,99
NA,2008,114,89,93
30589,1994,118,117,98
88817,2002,90,77,78
65455,2006,96,117,112
61164,1998,65,65,65
53066,1992,91,101,99
95146,1998,84,112,91
90482,2004,111,109,98
86351,1996,104,108,111
64668,1992,93,115,91
76608,1992,88,101,101
80784,1996,110,117,86
67230,2014,106,102,87
73911,1996,107,102,110
30648,2002,135,121,116
62320,1994,96,93,72
28918,1994,123,108,113
85956,2002,97,118,116
80801,1992,92,95,98
81118,1994,122,135,102
48856,1994,110,131,102
90591,2000,112,112,103
48640,2008,118,112,120
69648,2002,109,128,113
95517,1994,93,99,103
15649,2006,106,82,78
30630,1998,93,85,96
30648,2004,102,113,121
45699,2002,113,101,107
51954,2000,107,91,104
64136,2004,97,105,100
72162,2002,119,135,NA
38238,2014,109,117,100
20836,2012,135,123,115
91643,1996,131,135,NA
48292,2004,108,106,95
79252,1994,107,93,87
48456,2002,120,125,108
12638,1998,99,90,93
16777,1998,123,113,114
77072,1996,94,102,105
77227,1998,102,135,65
50846,2002,105,135,111
19835,1992,86,126,107
16524,2002,102,98,91
98759,2004,125,135,114
83739,1996,91,110,112
63265,2000,77,91,103
29498,1996,116,119,122
NA,2006,91,86,72
19239,1992,86,84,NA
22262,2002,135,125,125
61689,1992,120,99,120
92067,1994,86,95,NA
69654,1994,79,89,89
60258,2006,98,110,114
68893,2004,98,113,103
25306,2004,96,112,102
87711,1994,123,103,94
33015,2006,118,135,128
12118,1998,101,115,107
29953,2004,107,123,122
42831,1994,84,105,102
94912,2000,107,104,108
63893,1998,96,102,105
94009,1994,108,111,99
90290,1994,82,87,82
80038,2002,122,125,91
49907,1994,105,116,104
32236,1994,89,98,88
76746,1998,114,113,NA
88156,2000,114,135,NA
39261,2012,65,98,75
31773,2002,121,116,135
15746,2008,75,93,86
77372,2004,78,104,99
27748,1992,105,112,110
42306,1998,95,119,120
27281,2002,118,117,119
16720,2010,109,103,91
33882,2006,118,120,114
53609,1992,93,109,107
43336,1994,100,115,107
71406,2000,96,107,97
36263,1994,109,89,100
81902,1992,87,100,105
90654,1992,89,85,78
62398,1994,93,121,122
96247,2004,97,108,91
41718,1998,105,99,103
26907,1994,88,91,99
40230,1998,79,77,77
75355,2002,113,105,105
50057,1992,72,79,78
63275,2002,101,116,NA
70049,2010,118,100,90
50553,1992,100,103,113
48903,2008,117,121,111
45216,1998,65,72,69
48038,2004,98,103,90
90590,1992,105,122,118
41526,1992,65,65,72
33524,1992,99,89,93
78010,2000,131,109,114
40394,2006,77,125,NA
51346,1992,69,80,NA
26597,2000,113,122,121
71063,1994,95,102,103
70019,1998,114,107,121
45529,2012,118,117,106
56704,2004,102,114,100
41319,2004,75,91,93
24820,1996,110,135,126
47377,1996,108,112,115
75023,1992,104,123,119
63340,2004,113,109,105
30060,1992,94,95,92
37362,1998,90,100,102
81466,2008,114,135,111
17590,2000,110,100,97
36314,1992,105,78,82
11596,1994,109,120,NA
67408,1992,65,81,NA
23253,1992,95,107,107
73753,1996,105,108,107
47733,1992,89,105,89
23512,2010,120,121,99
57833,1998,90,84,79
87331,1996,105,72,72
72972,1994,88,93,93
62618,1992,104,98,106
61425,2002,98,106,89
48192,2010,115,114,116
63491,1996,101,92,102
50479,1998,105,111,109
62968,1994,108,110,NA
75897,2004,96,104,94
92306,1998,112,97,98
24084,1994,101,103,95
82331,2004,NA,105,101
19506,1992,110,92,94
56398,1996,91,91,NA
45426,1996,104,84,93
25021,1998,97,100,85
29269,2004,109,116,116
77035,2002,86,107,91
18397,1998,110,117,NA
82331,2002,114,105,NA
65185,1994,120,112,117
42027,1998,86,104,90
31937,1994,69,99,NA
71891,1996,102,103,113
51702,2008,100,105,104
52101,1998,91,98,95
52308,1994,93,94,NA
92713,1992,108,99,109
99178,1994,82,94,93
43531,2006,87,103,111
99709,1994,102,105,106
82490,1998,115,131,103
18876,1998,90,109,NA
97995,1996,95,91,93
97180,1992,103,98,101
36831,1992,84,81,82
57656,2008,105,86,90
74377,2000,125,135,105
NA,2008,110,86,97
52458,2000,95,99,104
49167,2008,65,74,74
18077,2004,93,104,112
46019,2006,113,104,111
71582,1996,75,86,84
47071,1998,94,102,106
52326,2008,110,108,120
83062,2000,101,107,114
21579,1994,104,102,108
73444,1996,119,92,97
98217,2006,114,121,114
12487,1998,103,115,100
61056,1996,93,107,98
70004,1994,105,98,99
10964,2006,128,135,NA
33504,1998,65,93,65
53466,1994,88,89,NA
86971,1994,88,74,75
44158,1998,111,102,114
90522,1996,135,118,121
16318,1994,90,118,108
33672,1994,93,99,108
80368,2010,125,108,107
18236,1998,92,93,95
62614,2002,126,106,116
16528,2002,107,111,111
38610,1992,98,108,110
96528,1996,99,74,89
28791,1992,112,121,122
30802,1998,118,110,102
50278,1998,87,98,NA
18768,1998,112,123,114
18812,2004,104,105,106
80481,1994,105,102,NA
80323,1998,108,108,112
77143,1992,77,74,NA
10005,2000,74,100,91
61813,2000,93,101,91
60405,2008,121,103,87
59226,1996,97,93,102
85810,2000,126,114,117
84377,1994,116,98,93
62012,1996,93,100,90
83432,2002,112,116,110
90591,2004,128,122,116
54229,2006,103,104,103
28109,2004,95,105,NA
35138,2002,101,91,89
56109,2000,96,116,108
63264,2014,111,99,84
74199,1994,107,112,99
12912,2000,111,118,120
79650,1996,87,115,110
70423,1998,65,69,65
94559,2010,126,123,119
92831,2000,116,121,116
86310,2002,86,116,102
77017,1994,96,95,106
81771,1992,108,112,111
56624,2000,98,104,95
38889,1994,81,65,75
94912,2002,110,131,119
62418,2010,118,118,106
57620,1994,74,84,85
51195,2006,105,111,110
22618,2010,135,128,114
11344,1994,118,107,110
47496,1998,98,106,98
60004,1994,104,113,117
69285,2000,118,125,105
90482,2002,100,117,100
65197,1992,81,116,NA
60173,1998,97,95,101
92237,1996,105,82,NA
76594,1994,89,122,112
43835,2004,107,116,117
73886,2008,118,126,NA
85669,1998,128,131,114
29134,1998,85,121,91
92964,2004,102,87,100
73103,1996,104,89,95
35874,1992,74,65,69
89269,1992,75,93,81
40666,2002,114,105,110
29184,1996,112,131,97
47249,2000,101,117,NA
28513,1996,101,135,NA
66937,1996,101,102,NA
70024,1996,97,120,95
79391,2002,97,118,102
69221,2008,92,113,122
19964,2006,126,114,117
93996,1996,105,99,100
80782,2004,110,123,108
71832,2008,128,131,135
31251,2002,97,90,82
NA,2000,84,85,84
41785,2002,98,111,103
19877,1994,104,118,114
20582,2006,65,91,NA
41781,1994,102,112,116
87568,1996,111,107,98
31351,1996,82,92,NA
75348,1994,104,95,95
20858,1994,78,95,110
75040,1994,118,126,118
43298,1996,135,105,111
22379,1994,83,98,NA
46091,1996,108,106,98
41378,1992,116,120,119
27270,1996,107,105,104
81542,2000,89,88,90
51057,1998,110,135,113
61302,1998,135,126,102
86497,2000,93,101,NA
20529,2000,77,87,79
68982,1996,92,77,78
75382,1998,122,102,114
30730,1998,112,95,102
98505,2000,111,116,103
90618,1996,92,99,89
46693,1992,96,103,102
54126,1992,96,93,80
32238,2006,107,101,101
99058,2004,106,118,93
76475,1994,97,94,NA
42056,1996,96,112,105
NA,2004,94,74,75
65317,1992,85,97,97
56704,2002,135,131,108
96273,2008,72,72,77
62810,1994,104,104,103
82841,2002,92,108,98
20606,1992,105,121,125
31663,2006,116,101,108
52882,2004,65,65,65
29149,2008,109,99,116
70136,2002,87,72,82
44113,1992,105,97,NA
94559,2014,103,111,102
48581,1992,109,123,112
49449,1992,84,78,75
82724,2004,128,116,121
69252,2010,131,113,114
39642,2010,126,111,122
58665,1994,100,89,92
18819,2002,121,114,109
42763,2006,135,121,106
84455,1992,103,90,93
72579,1998,128,120,118
56154,1992,106,106,NA
32371,2004,93,102,94
93232,1992,82,88,81
25021,1992,87,82,87
47137,1998,74,65,65
58946,2000,103,135,106
41461,2008,65,78,65
58508,1998,107,112,109
38509,2006,118,123,106
52744,2006,108,113,106
64930,1994,128,114,125
68663,1996,98,122,118
62129,1992,116,101,102
85251,2000,116,115,108
96528,1992,99,79,NA
79180,2000,93,92,104
14070,1994,65,65,65
54763,1992,78,92,99
32369,2002,125,122,111
89234,1998,111,135,118
50464,2008,118,109,107
71568,2004,109,107,107
75733,1992,94,114,100
62770,1992,102,101,95
47071,2004,84,90,81
14144,2000,117,109,NA
92198,1996,101,102,98
63118,1998,99,86,98
98053,1996,125,113,102
39264,2010,86,80,69
84036,1996,103,105,110
11374,2008,112,135,131
40368,2000,131,106,120
68579,1998,93,105,101
58809,1996,101,113,107
35305,2002,116,107,122
96229,2008,89,91,97
83694,1992,96,102,92
80323,2000,109,135,83
16118,1994,87,118,75
20768,1992,112,119,122
23365,1996,81,84,95
87226,2000,102,101,101
89260,1992,107,107,107
82460,2000,107,93,99
26050,2002,100,97,109
39023,2010,110,102,102
38671,1998,135,116,122
54682,1994,86,94,97
93025,2004,118,115,123
91037,1992,109,128,135
80512,1994,109,121,122
69940,1994,102,104,78
