CPUBID,year,piat_math,piat_recog,piat_comp
89174,1998,80,103,97
83866,1994,121,119,115
45907,2006,91,81,79
18103,2000,118,123,109
49459,1994,105,105,108
31993,1996,105,107,123
82327,1996,65,96,91
14496,2000,122,118,119
14263,1998,99,125,107
78478,2006,84,135,135
68579,2002,94,111,96
78334,2004,98,118,122
93082,2002,116,113,102
66244,1998,109,126,108
15389,2008,121,111,93
20816,1996,98,113,105
49772,2002,107,90,112
32639,1998,107,105,110
88599,1994,110,111,99
39280,2000,94,101,98
44628,2006,108,109,114
42710,2006,111,114,102
22367,1998,110,112,103
50439,1994,65,65,65
46454,2002,112,131,NA
78032,2006,111,135,89
92081,2012,98,121,104
20531,1996,94,99,103
29265,2002,116,125,114
45676,1992,90,92,NA
31624,2000,110,114,99
47941,2002,87,88,82
80990,1998,75,69,72
71485,1994,97,135,NA
83668,1996,107,103,96
61619,1998,111,106,105
53800,1998,96,102,109
47230,2006,110,92,78
65485,2010,78,95,108
81667,2002,90,78,NA
67520,2006,92,100,82
80126,2010,83,98,94
38967,2012,89,103,99
12346,1996,95,78,84
84026,2014,87,101,87
71924,1998,98,105,NA
72889,1994,85,93,69
16902,2002,69,75,74
29949,1994,105,110,81
92081,2008,84,93,NA
15788,1998,128,128,114
88794,2014,117,107,103
28549,1992,99,113,100
39438,2000,94,89,80
90774,1996,120,116,102
27270,1998,128,106,103
10906,2000,96,100,102
95598,1998,98,87,99
16680,1992,101,100,99
87650,1998,88,111,106
41932,2006,119,135,122
42077,1998,135,125,111
23616,1994,90,100,99
45868,1996,96,113,94
13058,1994,102,81,74
87650,2002,87,128,105
91059,1996,121,110,110
35680,2012,82,111,103
61014,2008,98,92,115
12249,2006,86,79,80
58521,1998,131,126,125
35001,2006,109,120,NA
97720,1994,97,107,113
59057,1994,113,95,113
13800,2002,131,116,116
14727,1996,93,90,93
31600,2004,96,91,NA
22948,1998,118,111,109
27051,1998,111,104,113
30730,1996,88,91,NA
82819,1998,118,111,NA
27165,2004,114,105,118
78110,2000,97,123,105
66156,1992,112,114,114
89234,2000,100,121,101
94864,1996,108,126,115
19400,2008,97,101,81
86992,2006,109,95,110
47956,2006,131,135,105
20623,1996,104,108,100
61425,2000,96,93,98
54796,1996,116,102,102
23870,2002,125,115,116
18787,2004,104,118,102
17227,1994,84,87,82
12317,2002,106,85,83
80213,2010,107,106,103
58441,1994,108,99,126
22714,1996,100,93,88
11462,1996,88,125,103
33807,2004,109,97,89
56460,1998,107,117,94
54619,1998,82,94,NA
77822,1992,110,111,104
23214,2010,135,117,122
22765,2004,99,109,93
52578,1996,88,102,NA
68873,2010,97,94,79
51266,2008,92,96,95
41805,1994,109,95,NA
32938,2002,100,84,107
59915,2000,92,98,94
78057,1998,123,121,NA
25805,1994,74,94,95
33928,1996,89,99,103
56058,2004,119,110,103
71432,1998,90,111,108
62360,2006,111,123,123
57574,2000,108,114,120
94451,1992,95,103,103
62392,2002,88,120,84
57124,2000,65,95,99
78047,1992,107,103,105
32530,1996,105,119,100
68379,1998,83,95,NA
41084,2000,114,107,117
43450,1994,107,111,103
96872,2006,113,118,126
87226,2004,113,87,87
96850,2002,99,131,101
61576,1996,112,116,112
64686,2010,131,131,125
73294,1992,97,126,114
58302,1994,104,112,107
56484,2010,72,104,91
56388,2000,118,91,91
11010,2004,105,101,NA
90285,1998,89,93,84
43218,1992,72,89,79
77710,1996,105,116,107
42521,1996,88,94,NA
87948,2014,111,115,102
11191,2004,113,135,98
16372,2002,103,94,NA
25280,1998,113,98,109
58857,1996,128,128,135
70801,2010,90,100,96
40221,1992,118,100,108
58366,2004,102,98,84
68303,2012,98,117,95
75744,1992,100,98,96
48977,1994,77,92,95
NA,2014,92,104,106
89303,2010,122,85,94
36714,1996,117,135,111
63361,1994,102,109,97
69928,2004,107,100,95
56637,2002,105,99,103
39648,2006,94,116,107
97261,1998,98,102,103
16452,2000,131,135,110
90745,1998,87,112,109
38695,1992,114,103,NA
84800,1996,111,119,102
94760,1992,125,99,94
83472,1994,72,69,81
71545,1992,116,109,118
76475,2002,93,113,86
76054,1996,94,108,100
70758,1998,105,103,89
46115,1998,102,109,NA
77169,1998,92,109,105
86327,1998,97,95,89
80118,1998,102,116,106
63183,1992,122,114,119
59897,2008,118,107,117
25958,2006,118,101,94
53276,1998,99,86,94
26474,1998,101,113,116
59420,2004,75,75,85
65752,1994,87,75,79
56348,2010,98,82,77
50773,2004,131,123,126
56093,1996,81,93,NA
85102,1998,82,86,NA
40771,1992,104,112,122
63694,2000,135,135,116
53326,1998,78,82,78
48278,2000,121,120,113
99178,1992,103,107,95
30052,1992,114,117,NA
82689,1994,102,94,105
70015,1996,108,122,111
73929,2002,120,135,128
32595,1996,117,105,98
68165,1992,95,92,NA
15282,1996,93,90,NA
36502,1996,96,102,97
50684,1994,100,111,99
80746,1992,116,117,119
53732,2004,72,65,NA
48607,1992,97,108,91
NA,2006,96,102,96
14756,1996,75,84,89
27619,2010,77,92,84
21698,1992,87,97,102
75778,2000,110,88,NA
52971,1996,82,80,91
71694,1994,110,101,102
32131,2002,98,93,87
42585,1992,111,119,101
81127,1992,125,131,135
38801,1998,112,108,114
86917,1994,97,121,112
78216,2000,108,91,95
93782,2008,74,75,65
93017,1996,93,105,112
87131,1998,98,106,92
28715,1996,110,116,113
24203,1996,65,65,NA
58293,1994,83,92,NA
40386,1996,99,106,112
52927,1994,89,88,77
29175,2000,89,105,92
89469,1992,99,92,92
53398,1998,90,100,NA
59372,2006,77,105,97
69823,2002,103,122,86
84955,2002,112,120,103
80214,1994,65,74,69
47861,1998,97,97,98
52980,2000,85,106,108
59897,2000,93,106,105
25306,2010,96,125,90
73693,1996,111,109,105
28922,2000,101,125,NA
93385,2002,106,116,94
27452,2004,94,106,112
25957,1996,107,103,94
92778,2000,82,65,NA
88037,1992,77,65,65
64226,1992,87,112,116
14034,2002,85,85,80
79229,1996,98,109,105
17253,1998,65,105,NA
22779,1996,90,113,NA
11151,2004,113,118,102
41963,1996,109,131,118
65818,2002,100,116,88
36632,1996,69,65,65
95132,2002,108,116,94
61041,2012,107,87,80
21175,1992,85,100,107
12984,1996,94,86,86
30802,2004,104,84,90
53687,2000,103,121,NA
23870,1998,104,116,114
98217,2008,110,125,113
94525,2000,104,121,116
91972,1996,104,122,121
10337,2000,105,119,105
42264,2002,93,117,107
75897,1998,94,97,91
15849,1994,113,113,97
25911,1992,97,94,NA
47339,1996,84,91,84
40368,2004,123,107,115
39648,2004,109,114,115
44328,1994,95,108,91
31422,1996,112,115,NA
32642,1996,100,91,98
50498,1996,108,98,111
47516,1992,90,95,102
61135,1992,101,NA,NA
62129,1996,135,99,100
57980,1994,102,92,97
42971,1994,91,88,86
77348,2002,105,90,84
12114,2008,121,96,91
17291,1996,125,119,113
25345,2004,115,121,105
19877,1992,109,NA,NA
72060,1998,97,81,84
82898,1992,89,72,69
37077,1992,114,105,135
33552,2002,123,109,125
49489,2002,113,98,99
37579,2000,107,107,115
76872,1998,108,122,121
NA,2014,95,116,107
53753,1994,98,102,107
46418,1994,97,116,106
57004,2002,114,135,121
NA,2006,102,99,90
24606,1998,114,107,102
55541,2006,95,103,98
98409,2000,100,112,98
33975,2000,101,98,98
33366,1998,100,107,94
64136,1998,106,128,NA
37360,1994,109,135,125
82517,2010,86,109,93
34979,2000,83,103,110
51690,1992,74,89,82
99374,2002,89,72,75
44207,1994,83,91,NA
10128,1996,108,82,NA
34561,2000,100,116,112
31711,1996,131,131,112
89188,2000,80,69,77
21822,2010,97,97,92
42000,2002,89,87,95
97158,1992,104,98,99
62397,2002,117,103,109
84239,2006,98,121,97
97168,2002,90,109,NA
22370,2006,123,123,122
75778,2002,108,119,118
86465,1996,116,120,128
76502,1996,98,106,NA
77521,2000,65,81,65
11082,1992,101,94,105
58630,1994,107,135,108
24445,2000,103,87,93
72829,1992,103,98,99
80464,2000,117,109,111
58261,2004,102,107,116
64949,2000,116,123,122
96558,1994,111,131,120
60577,1994,88,107,104
41255,1996,113,118,106
84055,2004,93,106,97
97330,2000,106,107,95
82488,1994,118,126,122
55147,2002,83,103,92
19735,1996,104,107,109
63002,1992,120,111,114
41263,1996,98,95,101
33187,1996,90,112,105
36669,1996,113,110,109
53415,1992,108,113,110
46959,1998,78,91,NA
12507,1992,72,77,81
98612,1996,116,122,110
36912,2004,101,99,93
68181,2002,135,135,NA
17766,1994,91,105,87
35382,1996,114,107,113
13986,1996,91,93,NA
18232,1994,118,108,103
48456,1996,119,126,116
45736,2004,103,98,NA
53156,2004,120,77,90
81427,1994,82,79,86
21032,1994,119,100,93
49110,1994,122,135,122
79531,1994,89,98,97
48003,2006,108,88,81
56637,2004,99,97,65
91403,1994,114,97,NA
79486,1996,90,75,84
39878,2008,82,98,83
41278,1998,NA,77,65
30922,2004,98,100,103
97704,1992,72,86,79
71406,1992,77,NA,NA
51646,1998,110,135,113
24612,1996,125,135,126
47333,1992,111,97,113
39293,1992,94,104,87
63648,1998,90,103,108
69557,2000,101,120,115
46016,1998,99,126,103
25650,2004,86,69,75
57852,1998,107,113,91
25727,1994,81,102,94
50525,1994,119,107,107
59397,1992,114,135,NA
59330,2000,116,102,101
25543,1994,84,97,77
18170,1992,98,94,95
82705,2006,106,111,96
22724,2008,109,116,121
71168,2004,97,83,86
15382,2006,107,123,119
99280,2004,75,95,95
34695,1992,102,95,NA
71827,2000,99,93,102
99966,1998,128,126,126
84404,1992,102,119,110
65485,2008,82,109,NA
49267,2000,104,100,92
20484,1996,96,98,NA
60063,2004,79,95,84
30367,1996,98,92,81
63118,1992,96,112,121
47110,1994,88,100,94
76999,1996,116,113,97
67171,1992,113,105,107
31624,1996,120,135,NA
58681,2004,112,112,116
22568,1996,109,101,96
12054,2000,98,123,107
10060,1992,94,NA,NA
88496,1996,93,97,100
45880,2000,94,105,90
38055,2002,107,97,108
91204,1994,112,121,123
26355,2014,99,107,112
49738,1996,98,98,NA
69771,2006,120,116,100
NA,2004,98,107,109
99452,1996,105,113,NA
54461,1992,96,107,91
55348,1998,89,92,98
30094,2002,112,118,120
38010,1998,108,105,116
92049,1996,107,100,NA
26712,1992,65,88,81
10587,2012,120,122,116
47182,1994,97,116,116
12956,2002,104,97,104
66515,1992,101,101,102
24173,2006,90,91,105
36824,2010,115,121,108
59608,2000,93,104,NA
82836,1994,98,100,NA
86398,1994,104,107,108
66030,1992,80,69,80
58017,2004,97,111,103
39467,2006,102,110,111
41015,1998,108,100,101
89187,2004,113,126,111
75734,1998,97,74,69
51325,1994,103,112,107
13530,1996,96,89,86
28308,1998,102,91,NA
10157,1994,89,103,104
99711,2000,65,122,65
82004,1996,109,118,118
93190,1998,85,87,84
37359,2002,97,118,110
89398,1998,114,131,125
74319,2000,96,122,93
89978,1992,93,107,111
21822,2006,81,102,105
22558,2000,86,81,82
51453,1994,100,103,106
31262,1994,102,99,95
88086,1996,75,82,82
91519,2000,102,135,96
86362,2000,128,131,128
68831,2010,110,105,102
67061,1992,98,104,95
85014,1994,95,95,98
28120,1992,111,118,123
38262,1998,106,116,107
68645,1996,122,106,101
26760,2002,106,101,106
33108,2006,115,117,110
63298,2008,108,100,92
85134,2000,93,122,122
22918,2002,100,95,103
75391,1992,97,95,NA
41722,1996,97,105,97
41449,1992,90,100,106
42622,2006,103,114,102
86237,2012,107,110,102
26559,1996,97,92,88
13040,2000,65,82,69
44897,1992,94,112,113
50846,1998,114,117,NA
10665,2002,79,115,NA
18795,2004,109,120,118
85930,1994,91,100,88
99981,1998,89,92,90
85306,1996,106,103,86
50327,1992,95,108,93
35005,1996,93,92,90
44751,2004,116,109,98
46554,2000,101,87,89
17880,1996,91,98,81
16690,1992,75,87,NA
39771,2002,126,128,109
55733,1998,75,104,NA
69062,2004,119,99,128
90496,2004,125,135,109
49110,1992,102,128,123
44457,2010,NA,65,NA
18827,2000,126,109,114
90098,1992,105,119,92
25373,2004,107,101,96
11148,1996,80,79,90
80366,1992,83,74,74
50635,1994,93,105,88
73367,1996,89,102,NA
29199,1994,100,95,95
42972,2004,121,135,114
14727,1994,100,98,87
50530,2004,131,131,120
10828,2004,92,86,89
26479,2004,107,121,110
53245,1996,102,108,103
26541,1994,91,104,116
15981,2008,81,93,83
74570,1994,116,88,97
77639,1992,75,94,92
13824,1994,109,111,NA
29660,1998,65,72,65
29991,1998,109,91,89
53175,1994,107,93,98
61136,1996,69,88,NA
32650,1994,88,111,NA
48395,2008,105,110,102
44113,2000,87,104,99
39150,1992,83,79,84
27893,1992,107,92,91
68409,1998,100,118,120
33509,2010,88,105,97
15487,2002,108,102,115
31453,2000,121,131,NA
67492,2004,111,114,105
63931,1998,93,113,108
40503,2004,128,122,120
72162,1996,120,116,115
49858,1992,93,103,99
47269,2002,93,65,65
57741,2004,123,107,113
13319,2008,112,99,90
39013,2004,135,112,111
33108,2002,112,117,117
98410,1998,103,95,98
23127,1998,118,122,108
11995,1996,102,123,108
46622,1994,96,120,NA
49308,1996,74,78,NA
13058,1992,93,88,99
90907,1994,88,90,77
69641,2012,118,104,100
74739,1992,87,91,NA
23945,2002,122,112,105
81528,1992,103,99,97
24396,2010,105,126,94
88865,2004,125,117,95
70698,1992,65,NA,65
89408,1998,101,93,116
19121,1992,116,135,101
18371,1996,108,116,115
94984,1998,113,102,106
71669,1992,98,87,93
93493,2000,93,85,84
50780,2012,120,120,92
24758,1998,114,116,122
96105,1994,104,102,100
71309,2006,113,120,103
66112,1994,107,88,65
55471,1992,83,107,108
11513,2000,107,135,128
93702,2006,118,131,111
93560,2002,120,128,135
15999,1996,89,101,74
22779,2000,89,100,102
34695,1996,105,112,112
14580,2004,107,117,112
76952,1994,108,120,115
39058,2010,65,77,72
78219,2006,83,94,NA
35473,1998,110,109,108
95386,2004,107,105,102
82819,2006,116,135,111
74558,1992,113,111,114
94972,2002,100,115,102
42351,1996,99,105,109
83099,1994,116,118,108
22954,1996,102,116,102
19281,1994,104,116,98
57230,1998,87,87,82
18696,1994,84,84,83
42513,2006,98,105,104
55141,1992,97,NA,NA
78912,1996,72,75,74
59476,1998,101,95,NA
97677,2002,107,97,97
81654,1996,82,82,87
46091,1998,104,112,96
65292,1992,118,87,98
13019,2008,82,116,102
45753,1998,103,107,105
72086,1996,93,99,77
86794,2004,111,122,97
78583,1996,82,80,100
75385,2004,110,135,96
69641,2004,95,125,121
89614,1992,125,109,107
29703,2012,97,85,82
18706,1992,90,92,104
18077,2002,102,113,NA
34117,2000,88,85,93
59205,1998,95,102,104
80435,2004,99,95,95
87557,2000,86,120,116
35003,2008,121,100,107
25353,2006,111,106,101
71757,1992,97,NA,86
62942,2010,107,110,112
54362,1998,95,105,112
22477,2006,118,119,122
51607,1992,100,94,102
24830,1998,74,107,102
85956,1998,114,114,118
88992,2004,118,131,110
40527,1996,82,125,89
11010,2012,117,105,98
24413,1998,116,93,97
39851,1992,103,109,99
68602,1996,86,81,77
NA,2012,86,79,79
97181,1998,75,72,80
18819,1996,109,120,NA
79811,1994,65,80,94
35156,1994,101,105,91
46665,2000,116,109,109
57724,2012,97,131,100
11411,2006,105,117,108
14774,2006,82,90,82
24724,2002,89,101,94
75706,1998,87,101,91
54441,1998,90,115,NA
17548,1996,96,99,NA
98045,1996,101,113,104
64810,1994,103,92,88
86425,1992,116,122,122
78376,1994,88,93,88
72538,1992,110,102,102
76167,2004,92,100,110
96850,1998,107,118,77
82045,1996,112,128,95
78043,1992,78,89,78
83456,1994,92,117,113
50498,1994,81,105,106
86865,2000,112,128,128
28120,1998,116,109,111
68476,1996,123,82,87
14724,2004,110,122,105
54624,2002,103,113,108
29446,1994,96,116,103
30334,1996,128,99,112
62484,2008,116,106,107
78748,1996,113,101,106
79330,2002,110,110,103
14799,1996,102,92,95
54229,2008,107,113,109
13128,1996,88,85,78
49387,2000,87,97,94
67849,1994,98,95,87
36115,2006,105,102,91
33723,2002,94,117,99
52426,1992,104,103,113
18553,2008,74,75,65
48977,1998,94,116,105
77706,1992,104,112,104
11165,2004,69,75,74
90956,1992,89,102,98
70251,1994,69,72,NA
14070,1992,65,65,65
85498,2004,102,87,99
87818,2000,107,114,110
23214,2012,135,118,113
37877,1998,123,107,99
32732,1994,120,135,135
32679,1998,102,106,NA
27940,2008,135,131,106
63438,1992,103,111,112
65229,1994,106,117,114
15042,1998,109,126,NA
16746,2002,112,101,NA
42492,2004,NA,115,106
86021,2002,105,128,112
79971,1992,100,104,107
NA,2000,102,86,81
49818,1994,99,95,86
87983,2002,113,112,92
10876,2000,96,101,NA
71351,1996,111,98,89
98730,2000,85,95,95
25429,1998,90,104,107
23982,1992,81,91,NA
64535,2006,118,112,81
63592,2004,107,128,111
73116,1994,85,75,NA
59111,1998,135,115,113
89921,2012,86,77,69
55296,1994,94,101,107
68473,2002,86,92,NA
99203,1992,93,98,99
25373,1998,104,107,105
36632,1994,82,65,65
91912,1996,94,98,95
14930,2000,109,102,NA
85064,2004,103,118,94
79806,2002,102,107,106
22441,1996,93,102,92
18657,1994,119,117,113
79845,2008,117,94,84
40420,2006,95,93,85
48691,1992,111,111,107
96818,1992,117,116,103
13514,1998,112,114,96
20844,2002,116,108,105
97683,2000,128,112,113
58857,1992,122,135,135
14399,2002,103,123,123
55755,2006,118,118,96
57607,1994,98,114,91
92237,2000,84,84,84
93462,1994,106,88,79
27949,1996,103,105,111
57265,1992,95,96,82
25805,1996,81,105,97
97728,2000,131,135,125
38048,2010,95,111,120
91416,1992,96,111,118
86309,2002,88,102,107
48395,2010,106,105,96
28724,2008,97,121,107
41319,2002,100,95,98
45843,1998,100,93,80
10128,1994,105,83,83
82955,1996,105,91,74
39519,2002,100,106,109
52477,2008,117,135,103
35658,1992,75,74,78
32017,1996,97,106,94
31249,1996,84,98,86
43977,2006,100,97,86
95517,1992,99,97,84
41556,2010,97,104,115
67171,1998,135,118,113
47861,2000,98,93,87
40512,2004,106,98,NA
87457,2002,97,102,99
82724,2006,128,122,123
28420,1992,135,116,112
16208,1996,91,118,102
67850,2000,119,126,115
16690,1998,80,93,93
80733,1998,80,91,85
64406,1996,91,99,100
57439,1992,104,94,95
82841,2008,72,117,82
57713,1998,107,118,NA
78958,2008,135,119,115
67509,1994,122,116,NA
21284,2004,101,101,90
45920,1998,107,102,91
74307,2000,119,135,114
83927,1994,80,135,NA
22146,2000,110,114,102
59097,1996,100,94,97
64940,1994,99,113,114
89493,1996,110,87,111
50780,2006,93,101,NA
69046,2000,118,120,NA
73116,1998,79,65,65
87498,1998,107,98,105
56805,1996,87,110,109
56361,2002,99,105,97
50240,1998,82,94,NA
96771,1992,106,80,NA
33455,2000,93,99,NA
18049,1996,101,109,105
17150,1998,94,103,100
95186,2002,111,120,116
43494,1992,95,114,99
82139,1992,104,111,96
80892,2008,126,135,112
54827,1992,110,108,112
87066,1994,97,98,88
80090,2004,81,91,102
47188,1998,75,79,85
39992,1998,100,88,89
30204,1996,99,99,93
90050,2000,121,114,110
84622,2000,94,118,128
59678,2004,65,65,65
52234,2004,135,110,113
77457,1994,88,100,103
96099,1994,102,135,99
15458,1998,74,98,82
10814,2002,112,106,NA
74853,1996,83,91,NA
13018,1992,93,101,108
50298,2008,128,135,117
29307,1996,93,95,116
63694,1998,121,112,117
62342,1998,102,120,108
77788,1994,77,75,NA
11356,1992,93,82,87
42347,1998,101,82,81
14699,2002,98,96,94
31174,2008,125,131,100
39179,2000,122,108,105
39872,1996,97,131,NA
92100,1992,103,97,NA
67361,2002,105,104,95
67591,1998,96,101,NA
85229,2004,105,118,86
24074,1996,79,98,93
84212,2000,125,113,NA
67681,2002,90,88,84
19875,2000,93,97,100
89724,1996,82,92,94
15949,1994,105,125,111
63095,1996,112,100,98
96231,1996,90,105,105
10275,2000,102,113,NA
33491,2004,93,114,108
86631,2000,128,135,135
77203,1996,97,128,105
35674,1998,105,114,123
10747,2002,131,97,104
39627,2002,116,135,125
82705,1998,86,92,NA
31922,1994,72,82,85
14045,1992,100,109,110
56772,1994,114,117,NA
15759,2002,101,121,115
12956,2008,120,113,100
15543,2006,97,125,97
24310,1992,93,98,99
35701,1992,91,98,98
22529,1998,125,126,122
24663,1996,101,98,NA
59507,2010,120,125,108
55081,1994,103,109,110
61625,1996,93,122,116
26376,1996,101,107,NA
69648,2000,97,128,105
91738,2000,89,101,NA
44427,2004,88,74,65
24163,2006,135,128,113
10651,2006,94,108,99
67726,2000,82,103,93
71749,1994,85,77,85
63675,2006,85,82,84
26655,2006,116,108,96
46867,1992,96,99,104
87406,2002,104,113,102
40998,2010,90,105,114
40630,1994,89,97,99
49772,2000,108,80,97
77727,1994,98,100,95
13586,2002,91,109,92
73849,1996,86,96,104
96767,2006,97,95,98
74016,1996,100,102,95
85453,1994,91,92,100
47748,2002,100,100,95
46554,2002,114,103,103
40368,2002,131,99,113
51521,2002,93,104,95
45759,1996,114,99,108
17050,1996,65,65,65
98892,2002,105,107,80
26180,2004,96,99,94
39975,2014,125,135,91
99882,1992,95,111,102
42551,1998,88,90,85
24807,2000,93,109,102
31295,2002,123,116,120
46931,1992,101,92,89
45427,1998,135,135,NA
48286,1996,88,91,87
16032,1992,89,78,83
81654,1994,77,79,72
97857,2000,104,98,95
23937,1994,97,105,108
80080,1998,102,95,85
56259,2006,131,125,121
58276,1996,131,121,NA
46940,2008,113,121,115
76115,1994,79,74,74
84511,2002,75,89,89
63369,1998,85,85,NA
80625,1998,116,126,131
43970,2002,102,98,91
49746,2006,99,110,90
83418,1994,89,101,102
29889,1994,84,93,NA
64461,2000,77,82,65
51888,2010,102,103,107
83031,2000,114,105,NA
89305,2000,74,69,65
47940,2012,99,108,102
96520,1998,93,95,NA
11734,1992,90,101,101
37298,2008,92,113,126
11037,2000,122,120,118
82155,2010,78,91,97
27585,1996,135,123,113
90618,1998,92,95,94
83202,2000,101,93,95
10868,2000,100,105,95
60736,1998,98,107,110
36300,1992,91,99,88
56093,1998,86,102,92
42666,1994,109,113,102
98781,1994,105,99,98
52529,1992,94,94,98
89530,2000,118,106,105
17676,1992,101,101,102
79124,1992,95,77,82
90768,2000,107,126,114
45319,2006,105,97,106
22080,1994,85,88,92
53891,2000,105,82,89
90369,1998,107,108,114
80269,2008,116,107,87
42590,1992,97,118,101
50505,2002,98,98,106
56088,1996,78,77,78
18250,2002,112,98,NA
32442,1998,75,104,NA
97794,1996,83,98,NA
20993,1996,103,98,NA
73135,1994,103,94,102
50820,2006,125,107,89
33228,2006,99,116,89
44457,2006,65,65,NA
33534,1994,94,89,80
NA,1998,88,77,75
19454,1998,109,113,107
82825,2006,116,115,108
76088,1994,90,88,NA
66784,1994,101,100,99
32055,1992,95,135,90
84886,2000,77,101,NA
24679,2010,108,111,108
57892,1998,104,105,93
54426,1996,110,120,105
53395,2002,112,135,119
50484,2006,94,103,86
25480,1994,90,111,NA
10180,2000,107,88,92
89682,1996,106,105,NA
97882,2002,98,122,111
76054,1994,107,95,101
97260,1998,123,135,108
20831,2006,97,121,125
38103,2006,131,135,111
31006,2002,104,131,103
61014,2002,108,121,108
33670,1998,120,119,123
51658,1992,84,114,118
70004,1996,101,103,91
19877,1998,107,118,111
11762,1998,97,95,102
79460,2002,116,114,112
NA,1998,72,75,NA
66272,1998,109,113,115
94654,1992,107,101,100
79486,1998,96,80,79
12114,2002,88,102,NA
15809,1992,107,89,104
66155,2002,106,125,120
81407,2000,110,104,116
50000,2000,80,65,74
54634,1996,108,105,107
36389,2010,112,120,112
57530,1998,72,86,NA
37686,1996,95,114,NA
80507,2002,101,104,89
40221,1994,120,92,98
58936,1992,82,69,74
71253,2012,95,110,115
65335,2000,107,104,106
90009,2004,92,98,95
26297,2002,115,116,83
74519,2000,102,91,87
48220,2002,103,98,110
21146,1992,97,115,135
81395,1992,89,96,103
34495,2004,98,101,85
21953,1996,121,116,128
57662,2002,102,107,97
47912,1994,101,121,118
28621,1992,93,117,NA
46022,1994,94,128,135
24450,2000,135,111,118
65498,1996,82,83,77
96903,2002,114,99,96
44787,1992,89,122,121
53935,2008,106,106,86
77984,1992,92,102,102
98498,1992,117,103,108
92446,2006,117,109,125
32209,2008,97,97,98
33395,1994,87,117,95
11965,1996,105,114,108
50719,1998,103,98,100
81682,1992,98,104,88
89788,1994,93,87,93
57292,1996,135,135,135
86497,2004,99,87,87
93564,1992,102,108,121
12531,2002,77,93,89
45786,2006,101,119,102
11441,2000,90,105,107
62978,1994,72,80,75
88794,2012,119,116,111
78958,2002,126,135,125
89966,1992,105,115,107
60890,2008,97,112,111
49594,1996,86,98,97
98459,1992,88,79,86
22473,1998,109,109,135
46637,2000,108,123,119
38252,1992,94,107,103
70838,2004,86,118,98
87151,1992,135,135,NA
48030,1998,112,115,112
34261,2000,111,113,122
25806,1998,104,100,101
NA,2004,65,80,81
97275,1994,88,93,94
76872,2004,95,103,114
51974,1992,103,106,106
44873,2002,103,113,89
98746,1998,109,110,98
63189,2000,91,103,93
32707,1992,102,82,96
10087,2000,94,107,92
25068,1994,105,105,109
81654,2000,87,78,87
80766,2006,90,112,89
62268,2008,118,106,110
15379,2006,107,89,85
51650,1998,114,100,NA
76221,2008,131,116,114
82248,1994,82,95,95
12118,1996,104,112,102
33705,1996,135,135,102
75706,1994,102,113,110
76088,2000,95,107,93
25007,1996,87,89,95
53814,1996,89,91,91
35290,2010,107,93,92
38234,1998,90,77,84
64364,1992,88,106,108
19383,1992,99,88,94
53524,1998,84,102,93
40455,1996,114,114,NA
14179,1992,93,94,95
48899,1996,84,92,97
41035,1996,107,106,NA
20872,2002,118,120,92
76746,2004,123,116,110
96018,2000,107,104,104
46346,2002,135,131,116
39230,1992,98,109,107
30385,2002,74,72,65
78854,1992,93,111,107
95386,2008,101,105,109
40833,2008,135,118,108
44693,1996,93,87,NA
32100,1996,94,103,109
14179,1996,96,91,97
79680,1998,92,107,87
35713,1996,102,107,111
18280,1998,99,97,88
10333,2008,128,118,110
66216,1992,104,128,125
98125,2004,86,88,85
32385,1998,114,116,109
81102,1994,93,114,109
67616,1994,69,83,82
99563,1994,65,65,74
27353,2000,99,81,84
68381,2000,107,102,98
10815,1992,94,93,92
11871,1992,106,88,95
27089,1994,103,108,122
18447,1992,101,122,121
43248,2000,116,121,112
39562,1994,86,100,88
95102,2006,99,98,105
18578,1998,83,77,NA
76255,1992,113,121,118
87406,2006,131,94,103
67000,1998,94,94,94
60562,1996,105,107,100
62315,2006,105,131,105
29467,2000,118,108,116
90142,2004,90,116,113
64107,2006,92,74,65
96465,1998,114,112,113
70968,1992,104,107,108
54765,1994,94,109,96
36282,1994,91,101,99
29476,1998,85,100,88
15334,2000,122,121,97
45676,1994,102,100,91
63443,2000,100,116,113
NA,2010,91,95,98
35006,1992,81,108,114
58717,2006,116,118,111
34771,1994,105,126,109
14263,1994,98,118,114
39989,2012,72,65,65
39001,2002,118,135,106
99828,1992,100,109,98
66746,1998,65,65,NA
93075,1992,118,98,103
89682,2002,107,108,102
74926,1992,80,94,NA
51306,2004,125,114,116
81466,2002,111,135,135
50953,1992,82,135,NA
55023,2002,119,105,114
59255,2000,120,101,NA
12576,1994,100,84,83
87602,2002,75,83,86
68050,1992,100,98,99
93493,2004,97,105,80
10143,2002,128,97,103
98217,2012,93,114,92
34609,2002,88,75,78
86091,1992,98,100,100
44961,1994,91,84,93
52907,2004,118,105,112
97683,2002,106,131,114
51736,2000,84,94,NA
82161,1992,87,92,93
35824,1998,116,119,122
15398,1998,93,111,NA
46714,2014,117,116,116
99645,2012,128,101,102
51176,1994,111,105,110
83340,1994,98,106,111
55367,1998,99,118,120
24037,1996,112,111,102
33771,1992,103,118,116
77264,1992,122,108,99
94937,2002,114,109,101
31453,2004,110,116,110
14829,1994,114,99,85
77841,1994,93,111,NA
14868,1994,86,85,NA
72662,1998,84,79,88
63567,1996,120,98,102
19995,1994,89,101,102
