CPUBID,year,piat_math,piat_recog,piat_comp
72052,1994,100,116,115
41021,2004,125,120,111
15370,1994,91,97,99
65959,1994,103,88,75
47983,1994,75,87,81
63778,2000,110,112,97
95598,1996,93,90,87
96254,2002,97,94,100
21121,1998,88,87,87
55993,2008,81,82,NA
86220,2000,114,123,114
33697,1996,88,92,84
28188,2000,110,123,103
20631,2004,123,112,102
41675,2006,100,94,101
15960,1998,118,128,123
12725,1992,105,105,102
87557,1996,97,95,98
81466,2010,121,122,114
48644,1996,114,93,96
21538,1998,107,100,89
44240,2010,135,126,107
14637,2012,92,91,83
45416,1994,110,97,NA
11275,1996,102,95,98
16720,2006,113,121,112
65570,1992,96,104,100
88434,1998,123,135,128
80213,2006,95,117,118
47146,1994,106,96,97
46091,1994,102,115,113
84786,1998,128,135,NA
47938,1996,114,123,113
37419,1996,86,102,NA
27880,2000,93,107,94
25407,2012,121,116,102
99115,2002,105,92,NA
39735,2004,95,90,89
18216,2006,111,116,103
43250,2010,118,116,116
15901,1998,116,111,99
72606,1996,110,87,102
74904,2006,80,102,90
NA,2006,75,78,69
96818,1994,119,111,115
82512,2000,100,104,95
99173,1998,86,103,100
10330,1994,131,135,128
36525,1992,99,111,92
37126,1992,88,97,94
82415,1996,92,90,92
72119,1992,120,120,109
50953,1998,110,108,104
98410,2002,100,94,100
87331,1994,65,74,72
58142,2004,97,107,97
86832,1992,95,114,87
38871,1992,97,97,103
27654,2002,117,128,114
47861,2002,99,112,96
22113,2000,112,105,94
46283,1994,103,109,72
80212,1996,106,103,NA
65783,1996,107,107,111
63066,2004,89,86,75
69854,1994,128,135,125
36078,1994,91,88,98
27604,2000,131,123,125
16769,2010,128,128,131
16300,1996,87,92,NA
34110,2000,97,84,84
49167,2004,82,79,78
15954,1994,100,110,106
14548,2004,115,123,120
24265,1992,82,94,NA
46122,2006,98,121,107
77325,1994,94,80,72
22832,2008,135,135,135
56761,2000,105,116,101
20831,2008,97,126,116
16137,1994,114,135,108
73607,1998,118,118,114
76762,1992,111,107,110
23413,2006,118,122,117
10490,2000,82,92,87
22134,1992,113,126,119
90706,1994,113,125,106
54192,2006,105,117,111
76769,1994,118,111,99
60405,2002,107,98,NA
53552,2006,114,131,100
25080,2008,95,89,65
16870,2012,128,121,119
53398,2002,105,125,102
76461,1998,110,74,69
90927,1992,65,65,65
60710,2006,89,135,99
20785,1992,89,95,81
33199,2000,98,82,89
66373,2014,94,86,86
58188,2004,126,107,100
26474,2000,96,114,116
24097,1994,87,98,NA
19732,1994,120,112,108
42551,1992,88,95,NA
63340,2008,123,118,122
45261,2002,118,120,111
41594,1998,97,103,96
91871,1992,84,82,82
50121,1992,93,101,102
85758,1992,91,100,114
12898,2004,108,107,116
55612,2002,105,107,110
69252,2012,119,104,107
95828,1994,94,92,94
50762,2002,135,122,123
48173,1992,91,107,106
98594,2008,102,103,96
55684,1996,116,114,116
16645,1996,99,97,93
33809,2000,102,115,104
23473,1996,93,106,97
80442,1992,87,97,95
93218,1992,72,97,NA
66869,2004,106,120,105
45319,2002,110,96,98
19656,1994,118,131,126
62032,1998,96,101,NA
57638,1998,92,112,101
59344,2000,105,92,92
25876,2010,135,120,118
70039,2002,114,82,93
22897,2000,72,77,81
93457,2006,94,112,99
92752,2002,109,126,126
16142,1994,93,103,NA
61164,1994,65,80,NA
18445,1998,78,77,69
54670,1996,99,97,100
75650,1994,72,81,82
88990,2000,80,91,78
72060,2000,80,84,88
18364,1994,86,82,82
15306,2006,72,65,65
97298,1992,95,NA,NA
11514,2010,99,101,87
71357,1996,92,102,96
94315,1996,72,72,65
79816,1992,105,116,NA
78184,2000,118,121,111
47377,1994,114,119,125
74785,2002,110,112,107
68313,1992,75,102,94
17392,1994,104,122,113
43306,1994,93,89,69
93023,1994,95,106,NA
36432,1992,96,117,113
24679,2008,105,105,103
82852,1996,100,97,100
50552,2006,65,65,65
14907,1996,95,102,100
34550,1996,102,98,103
18620,1996,97,100,102
53599,1998,115,105,109
37911,1996,115,123,113
29861,1998,126,125,109
89134,2004,135,119,115
42821,2000,91,85,86
41408,1992,103,102,92
56544,1994,121,105,93
75061,1994,79,89,94
55066,1992,118,125,135
39084,1996,114,122,114
44439,2002,121,126,101
10995,1996,100,100,93
98104,1994,91,97,99
54991,1992,69,77,NA
47129,1992,89,103,103
97677,2004,93,91,97
23696,2012,100,117,102
76415,2004,93,115,NA
51646,2002,114,103,99
19567,1996,118,118,83
32274,1998,72,82,75
60577,1996,86,105,102
45868,1992,116,110,107
47439,1994,79,100,102
29228,1998,116,112,108
89101,2004,118,99,118
43297,2000,109,87,90
21688,2002,120,123,90
36945,1994,110,97,95
25063,1992,94,106,98
75186,1992,116,125,118
58366,2002,107,97,100
41560,2014,122,125,115
41158,2002,103,99,107
36819,2002,118,121,99
56154,1996,94,95,103
17438,2006,95,131,99
60142,1998,118,116,135
22350,1992,92,91,80
48200,2004,128,98,98
NA,2010,117,87,110
44155,1992,81,104,94
87578,1996,109,103,NA
73922,2002,107,97,99
22146,1994,109,104,101
78376,1996,97,84,82
90694,2004,88,97,99
64535,2008,97,110,99
99482,1996,78,65,65
51136,1994,104,111,96
42934,2000,84,101,89
11485,2002,108,107,97
30790,1996,101,103,NA
27128,1992,75,85,82
15045,1998,128,123,122
20168,2002,106,118,126
38716,1998,101,102,96
64238,1996,103,89,95
71406,1996,102,106,111
18447,1994,112,113,91
29228,2002,117,106,106
39369,2000,100,125,123
70312,1992,87,92,NA
36313,2014,65,65,NA
69188,2006,95,97,86
92787,1992,109,116,96
27346,2006,131,100,105
59596,1992,89,97,72
85368,2012,126,113,103
77920,1994,110,91,100
22093,1998,95,105,81
13470,2002,96,106,108
99396,1998,108,98,NA
26843,1998,114,104,103
76541,1994,93,135,108
11500,2006,NA,110,114
80689,2002,110,135,131
95102,2000,82,135,NA
16511,2006,118,118,103
30616,1996,112,125,118
33129,2002,113,121,121
86736,2004,69,92,87
91694,1996,128,114,116
15746,2012,65,97,94
92524,1994,92,86,96
60248,1996,121,105,104
68997,2000,90,106,113
81703,1998,93,115,NA
50057,1996,79,77,65
10092,1998,96,135,99
25118,1996,96,107,85
77271,1998,88,74,74
17926,1994,89,105,102
50762,2004,123,118,118
77710,1998,105,109,99
90050,2004,125,116,115
51702,2010,102,114,109
64588,1996,103,111,NA
75835,1994,102,111,93
16902,1998,81,82,79
14007,1994,79,102,NA
26620,1994,98,95,95
61877,1996,103,114,100
29101,1994,95,103,102
65820,2000,117,109,121
39263,2000,110,114,118
11037,1998,128,128,120
27240,1994,86,100,88
95186,2006,131,135,117
88965,2006,78,94,NA
23870,2000,104,103,107
75271,1996,107,131,114
65443,1992,123,109,107
99073,2004,112,131,92
51890,2014,114,103,102
NA,2002,93,111,102
18232,1992,106,110,115
41924,1996,126,117,113
67124,1992,114,103,NA
17291,1998,107,122,107
32741,1992,69,65,65
84738,1994,110,119,120
13145,2006,106,135,NA
32540,1994,95,98,94
79381,1992,110,106,108
43713,1998,115,123,104
24231,2002,116,112,87
32679,2004,96,99,89
49267,1996,112,103,87
93384,1996,110,116,121
37284,2002,122,117,114
NA,2002,97,89,NA
62760,2008,122,125,114
47940,2008,110,120,119
74454,2006,115,123,115
18819,2004,115,107,109
98566,1992,113,118,117
33228,1998,96,104,115
70657,1998,99,99,85
37244,1996,105,89,93
46622,1998,87,102,114
75661,2002,91,97,102
86310,2004,92,118,92
86897,2008,87,82,93
53118,2010,106,82,86
50762,2006,118,114,109
76281,1998,97,99,99
50649,2000,108,126,111
97168,2010,114,108,102
93462,1996,92,83,82
54135,1998,95,102,92
25063,1996,102,93,97
58860,1992,100,102,94
38842,1992,101,107,101
76635,1996,97,105,103
35121,1994,87,111,96
64124,2010,97,108,95
21807,1992,84,74,78
20439,2006,99,128,110
78032,2000,118,116,103
48192,2012,118,117,109
56775,2000,98,112,87
14105,1998,97,103,NA
12912,1996,111,101,NA
47689,2002,82,135,NA
76415,2006,110,107,112
57367,1992,95,135,106
52613,2002,105,118,126
41803,2002,95,100,72
42306,1996,122,113,NA
23517,2000,91,84,80
52050,2006,100,116,104
48092,1998,102,102,105
26034,2006,114,114,119
41594,1994,95,119,97
44938,1992,74,80,80
38266,1994,113,116,106
16839,1992,100,126,126
33834,1992,98,116,101
83340,1992,105,118,111
16393,1992,94,90,99
39872,2002,128,114,109
36813,2004,116,121,110
46794,1996,115,128,110
10650,2006,97,90,96
34110,1992,69,87,NA
62684,2006,91,86,91
25296,1998,116,125,102
66775,2008,120,114,113
64782,1998,99,88,85
39735,2000,113,104,105
93899,1994,77,89,NA
30420,2008,97,105,92
65783,1992,107,105,115
56472,2008,NA,108,103
29316,2004,88,80,78
17371,2000,104,118,115
85092,1994,85,78,82
17301,2002,122,135,108
18280,1994,86,97,90
55755,1998,93,131,NA
51621,1996,92,97,94
30651,1992,100,98,99
89381,2002,65,106,82
61909,1994,87,93,100
43814,2000,88,98,108
90762,2006,122,135,123
58655,2000,93,93,90
29413,2002,99,88,114
27654,1998,108,135,126
44116,2002,98,87,87
15648,1996,107,97,90
87650,2000,88,98,103
82841,2000,101,106,105
97872,2006,79,100,80
90522,1994,128,128,118
97868,1992,103,104,NA
86770,2006,103,114,113
48761,2004,105,118,102
21518,1994,91,103,98
10070,1996,110,125,98
97604,1996,83,96,100
64810,1998,117,85,93
52223,1994,105,98,105
37330,2002,99,118,103
11965,1994,101,120,96
71131,2006,111,135,100
23672,2006,116,125,NA
99482,1998,74,65,65
35136,1992,79,84,84
81138,1992,104,102,99
87075,1996,65,93,93
96236,1996,99,99,87
56700,1996,126,119,107
68913,1994,97,82,88
30805,2004,101,105,101
49266,1998,109,86,88
84532,2004,106,118,121
61193,1992,81,95,99
26376,2000,90,99,93
49048,1996,95,105,99
80858,1992,101,95,NA
52509,2004,102,107,111
89480,1998,103,112,107
17676,1994,108,108,93
77655,1996,135,135,135
76162,2000,108,113,111
21341,1998,116,126,110
28908,1992,87,107,NA
30135,2000,105,113,106
78036,1994,102,105,94
50398,2000,119,108,120
77655,1998,128,135,131
97398,2002,83,74,69
98045,1992,113,113,120
17150,1996,86,92,NA
61947,2008,99,95,95
45302,1998,118,97,104
56121,2006,98,112,104
56396,2000,103,112,109
27820,1998,95,93,84
86455,2008,94,113,95
45285,1992,105,112,115
92948,1996,97,119,115
92344,1992,104,96,99
48140,1992,80,86,84
87327,1992,93,109,109
17972,1996,74,120,NA
78518,1994,74,69,72
87711,2000,108,112,89
18216,2004,107,95,101
56627,2006,102,108,118
10814,2006,112,105,103
30310,2006,75,74,65
79099,1996,98,121,94
80638,2000,91,89,80
51593,2004,111,99,105
75588,2004,119,118,106
49302,1992,126,97,97
96272,2002,107,110,107
19735,1994,97,92,86
50311,1998,98,101,NA
18279,1998,86,84,82
16225,1996,99,113,NA
39369,1996,109,135,102
45560,1992,131,125,112
84585,2000,100,107,108
30296,1994,90,105,94
36992,1996,81,84,82
27805,2008,98,110,107
82490,1996,110,107,107
73669,1992,65,65,69
24332,1996,78,87,65
68922,1996,82,111,100
78283,1996,80,87,86
48868,1992,118,125,126
93757,2010,119,121,116
32676,2004,128,120,112
57892,2000,97,103,105
42151,1998,104,108,128
86425,1998,121,135,NA
77271,1994,99,86,NA
36163,1994,101,98,104
41632,1994,105,128,115
42258,1996,103,92,NA
90283,2004,109,125,118
11500,2004,96,112,108
75000,1998,108,128,120
59205,2002,72,88,93
87376,2006,88,111,100
67362,1996,97,120,110
98125,2002,95,103,NA
97728,2004,116,115,123
NA,2002,91,98,90
67874,1998,108,114,107
47722,2000,114,100,NA
14261,1994,107,116,121
46190,1998,105,135,112
33682,1996,122,123,110
46197,1998,110,114,105
30110,1994,102,113,114
30484,1992,96,92,NA
48327,1998,94,100,97
53156,1998,115,99,98
10029,2000,116,131,123
68331,1992,113,125,119
99230,2000,103,118,104
49331,1996,131,111,131
91972,1994,92,122,120
24663,1998,102,119,118
77135,1998,112,102,116
42761,1998,98,78,83
77381,2004,104,100,100
31270,1996,103,112,107
97502,1994,101,113,93
30334,1992,114,112,112
19281,1998,111,115,106
70135,2010,65,75,NA
65874,1994,116,125,123
14645,2004,105,131,114
11214,1996,94,97,93
84927,2000,102,80,79
25233,1996,96,98,NA
32232,2000,79,116,96
91403,2002,106,104,102
74173,1998,89,93,91
70049,2008,120,109,99
15783,2000,101,135,NA
31230,1998,107,115,102
45419,1992,85,91,92
15530,1996,69,82,82
89154,1996,111,126,116
20219,2000,118,113,NA
82646,1996,104,93,88
76739,1996,91,107,NA
39126,1994,85,77,80
55911,1998,93,99,99
77920,1996,103,96,92
17522,1994,102,93,94
31295,2004,131,126,122
84513,2000,107,128,113
87581,1994,108,107,94
68749,1994,102,89,93
43275,2000,99,131,108
50552,2008,65,65,65
60194,2000,104,108,118
21000,1992,89,82,87
76249,2010,108,116,113
59330,1998,104,103,97
78478,2004,93,135,125
27553,1996,65,65,NA
39890,2004,88,114,104
14813,2006,98,106,102
81376,1992,89,NA,NA
94928,2014,91,104,102
85935,2006,96,112,84
79841,2000,116,116,118
19605,1992,100,107,107
75289,1998,105,110,112
10153,2006,102,116,104
66816,2008,135,135,121
76359,2006,90,87,94
12971,2002,128,135,19
54359,2000,93,135,NA
48640,2010,119,112,100
19622,2004,128,122,131
98908,1996,89,107,111
99209,1994,97,112,101
57475,1996,104,102,88
25233,2002,120,128,106
39944,2002,115,109,110
80018,1998,97,121,111
80464,2002,65,106,113
20187,1998,92,88,97
45629,2002,118,135,114
26160,1994,97,99,NA
62484,2004,131,135,NA
76926,1996,99,NA,100
NA,2000,86,125,NA
43923,2002,95,91,99
22113,2004,112,116,92
91821,2006,116,117,114
22713,1998,107,120,114
11849,2002,79,84,NA
33504,1994,87,65,69
44882,1992,94,92,95
55751,1998,116,108,NA
16569,1996,65,69,65
83298,2010,102,98,90
68533,2006,120,120,94
88137,1992,95,109,103
24442,1994,106,135,96
97923,1994,102,135,108
19122,1994,101,107,104
45535,2010,102,104,102
47369,1998,119,126,97
82732,2000,105,112,110
77808,2000,135,125,128
80958,1996,95,113,NA
50243,2006,109,117,114
56398,2002,77,81,86
75404,2002,114,128,119
57155,1998,115,114,123
97857,1998,125,97,115
16162,1992,88,75,72
69750,2000,108,110,104
66112,1992,85,82,81
85456,1998,110,89,108
99384,2000,105,118,110
74809,1996,83,105,99
39091,1994,90,101,90
54670,1994,97,93,90
98417,2004,96,98,99
55988,1994,90,94,NA
54441,2002,100,90,97
64778,1994,113,135,105
26071,1996,92,101,99
80464,1994,116,121,122
32173,2006,97,82,NA
56181,1998,102,122,114
20455,1992,86,91,91
29817,1992,NA,90,92
82724,2008,121,125,116
72333,2006,79,98,94
35295,1994,113,95,NA
71687,1992,101,103,108
23237,2006,72,98,79
38012,2000,107,72,110
77017,1996,102,99,115
28715,1994,120,123,120
85658,1996,104,118,92
88863,2006,116,118,102
41797,1992,104,113,111
16672,1992,100,126,120
39519,2004,93,113,104
NA,2006,109,91,100
49731,1994,96,89,95
14924,1994,98,90,NA
61014,2006,102,114,92
36742,2004,65,89,83
63521,1992,98,115,118
17027,1992,93,95,NA
63112,2000,114,131,107
92788,1998,115,105,103
44427,2002,97,86,77
91501,2002,125,131,118
14637,2008,100,118,106
54635,2006,103,117,100
66203,2012,98,91,93
18791,1996,75,65,74
18827,2006,128,106,108
82834,2010,112,112,102
84377,1996,98,87,104
28092,1994,65,65,65
81395,1996,95,98,98
70950,1994,107,103,113
35874,1996,65,75,72
99050,2000,107,118,102
58140,1994,74,87,78
73367,1998,79,103,91
75391,1994,98,111,111
35066,2012,125,117,108
81050,1994,97,95,101
50281,1996,111,107,97
97525,1996,96,112,107
37538,1992,100,100,98
72899,2002,108,135,121
97330,1998,77,69,NA
42043,2004,85,92,98
39628,2000,103,108,91
25373,1996,114,NA,NA
35473,1996,116,103,94
48583,2004,105,99,110
98586,1992,108,100,109
79841,2002,116,115,119
44743,1992,103,98,97
21463,2010,86,91,82
98322,1994,118,100,111
36666,1992,118,104,NA
18070,1994,89,86,100
71747,2006,120,122,121
73432,1998,93,81,65
50769,2000,105,96,92
10330,2002,126,113,113
82599,1992,97,107,111
60142,1996,135,114,126
17664,2002,93,87,89
84969,2000,125,115,110
30314,2000,103,116,116
59538,2004,110,131,108
42033,1994,106,109,96
89588,2006,97,126,107
37539,2002,107,111,108
26293,1994,100,81,84
17577,2004,98,105,NA
79356,2002,121,113,107
88294,2006,109,117,119
56325,2004,135,112,120
17291,1992,109,116,115
89677,2014,117,117,109
65034,1994,105,113,116
65185,1996,118,126,123
28604,1992,100,100,112
63434,2000,96,102,100
20816,1994,108,117,106
12112,1992,118,125,122
99882,1994,102,85,94
85480,1992,135,135,122
76976,1992,82,65,74
66222,1992,103,120,99
94393,1994,105,103,92
21184,2012,116,113,112
15389,2000,98,104,105
52473,2002,110,97,94
22468,2002,95,91,102
86003,1992,77,77,69
91987,1998,120,99,102
71896,2012,114,107,121
98301,1996,91,79,NA
79650,2002,90,116,90
56627,2004,105,113,116
17001,1992,98,105,99
75736,2000,115,113,NA
97067,1992,72,120,NA
65335,1998,128,113,112
95324,1996,93,99,93
42521,2000,90,97,98
51244,2000,114,115,93
NA,2002,69,91,69
39975,2008,128,128,122
91346,2006,85,77,72
45072,1998,135,135,135
33902,1994,119,99,125
86978,1992,86,93,89
87931,1992,111,108,97
17218,2012,107,106,109
87147,1994,105,102,102
65737,2010,122,131,100
29953,1998,108,115,120
12065,1994,113,107,107
52253,1998,105,98,102
17947,1998,85,92,89
78912,1992,78,90,99
81111,1992,94,103,103
59713,1998,107,99,115
62015,2012,101,118,101
97510,1994,131,131,126
67459,2002,110,116,118
57382,1992,100,109,107
30877,2002,102,107,99
71296,2008,121,119,128
82854,2000,98,98,95
67191,1998,118,112,111
74823,1992,125,135,128
75670,1992,99,85,96
83398,2014,113,122,128
18376,1998,98,88,97
61897,2014,111,100,104
74840,2002,118,135,128
15396,2002,110,119,119
58783,1992,116,111,100
41035,2004,89,103,98
40950,1996,94,97,98
83339,1994,105,115,111
59672,2002,113,111,90
73770,1994,106,88,NA
25807,2002,88,110,97
92617,2002,88,81,87
50298,2004,98,123,123
33306,1996,104,105,118
65931,2000,91,100,90
94783,1992,99,120,123
48903,2004,95,117,114
29289,1996,96,103,103
55684,1998,119,114,107
84191,1998,78,95,91
61541,2002,126,122,123
72883,1996,99,107,93
88020,2010,135,119,122
63434,2002,85,100,99
55594,1996,93,87,80
66368,2000,106,105,102
56761,1994,107,128,120
53811,1992,110,121,120
98690,1994,94,90,82
86545,1996,100,108,109
44870,1992,102,99,96
36987,1992,82,119,103
42763,2000,107,92,98
17502,2002,79,109,104
53380,2000,100,85,96
25891,1992,94,112,103
36423,1994,103,109,97
58526,1998,116,99,94
51016,1996,98,116,101
66198,2008,108,106,105
68380,2000,118,98,100
42977,1994,104,89,NA
70809,2000,109,131,110
76298,1994,88,121,122
NA,2002,95,109,NA
15487,2008,118,107,102
54220,1992,102,117,135
78219,2014,95,100,87
57118,1992,93,69,81
18149,1998,108,114,113
24737,1994,119,93,NA
20206,2000,116,120,NA
63327,1998,102,135,101
18927,1996,84,106,86
44730,1998,74,82,NA
91012,1996,92,91,98
36159,2004,111,123,116
53341,1996,105,113,NA
52356,1994,84,79,NA
38250,1994,128,121,125
29307,2002,91,79,81
14636,2002,82,135,82
40603,1998,93,110,84
91986,2002,74,75,77
76255,1996,106,121,122
85974,1998,110,114,117
42510,2002,100,82,79
34561,2002,90,117,108
17476,1994,97,115,NA
90560,1994,105,100,101
17624,1992,77,86,90
40831,1996,103,103,NA
14548,2010,121,120,106
23973,1996,88,81,84
98810,2000,119,128,125
98215,1994,91,75,NA
40771,1994,105,118,116
32053,2008,98,106,117
26166,1996,80,69,74
31784,1994,77,83,82
68468,1996,105,97,96
23003,1998,92,110,110
87258,2006,108,116,118
63378,2000,95,86,93
76407,1992,98,102,NA
48116,2010,118,99,95
25233,1998,97,110,100
85764,1994,101,103,NA
85658,1994,97,100,109
45980,2008,80,88,75
76915,2006,65,81,65
41021,2008,128,120,110
84228,1998,112,118,116
49234,1992,99,89,85
30166,2004,100,123,116
25636,2004,126,107,125
95981,2000,103,98,103
12561,1996,88,115,NA
88138,1992,114,101,94
73001,2000,114,112,114
46775,2004,116,114,105
69670,2002,69,78,65
55488,1994,125,126,126
71344,1994,82,94,91
55668,1996,65,82,79
36055,1992,112,120,NA
31466,1996,96,100,105
66159,1992,105,113,120
31936,1994,86,100,84
42977,1996,94,99,101
51884,2002,119,112,122
75588,2006,108,117,126
35683,1994,112,113,NA
96252,2006,88,93,98
72333,2002,104,103,120
38585,1996,107,126,121
60063,2002,94,97,100
25659,2000,110,113,108
49473,2004,125,135,110
40423,1992,103,128,107
46794,1992,121,115,NA
54378,1998,126,126,125
22902,2002,114,116,90
53297,1992,84,79,81
78008,1992,93,95,NA
45710,2002,116,120,110
50773,2000,128,128,131
97359,1998,101,103,NA
14688,2002,97,112,91
81925,2000,108,97,92
84163,1994,91,98,NA
41323,1992,79,121,122
98213,1994,88,101,100
47230,2002,98,107,98
26530,1994,97,110,110
66781,2004,110,135,108
48882,1998,118,113,111
78216,2002,97,82,92
46043,1998,94,101,105
93972,1992,98,91,102
13970,2010,108,135,107
70315,1996,103,100,103
56484,2006,84,108,65
37643,2010,112,113,NA
21866,1994,97,104,100
65943,2004,116,84,80
12714,1996,87,112,90
40658,2008,65,77,69
17054,1992,131,123,110
86033,2008,123,135,115
25090,1994,98,101,NA
45385,2000,102,109,121
29101,2000,112,107,107
83829,1992,69,109,NA
NA,1994,87,87,88
79460,1998,135,106,107
34428,2008,114,103,103
61000,1998,104,105,94
11266,1996,87,75,65
62826,1996,72,65,NA
79074,1994,101,117,116
20187,1996,86,113,NA
20094,1992,112,125,125
71416,2010,99,106,115
30055,1994,96,111,82
46346,2006,135,135,123
83159,1994,99,103,86
24583,2000,135,135,135
98759,2002,122,131,113
71521,1998,82,99,104
64079,2004,88,103,99
38202,2000,106,102,NA
67858,1998,103,98,95
80564,2006,91,103,97
88794,2008,111,114,110
89651,1994,118,108,107
51753,2006,95,91,79
63520,1994,74,65,81
27284,2000,107,112,118
63256,1992,113,106,NA
66209,2000,96,108,111
40882,2008,100,109,77
17755,2006,114,109,102
32983,1996,112,105,104
35060,2004,100,107,99
54036,1992,92,98,88
53914,1998,100,102,101
74977,1994,122,126,105
54371,1994,77,65,92
13229,2006,126,135,113
77645,2006,78,106,107
20892,1992,100,95,88
13138,1992,94,109,93
44047,2002,108,116,108
56073,1992,72,78,72
44237,1994,96,87,88
88831,1994,75,94,79
54550,1994,104,102,95
31247,2002,119,135,122
77984,1998,83,92,84
88018,1994,77,93,83
84532,2002,91,117,118
25912,1998,89,97,96
14135,1992,95,112,114
16540,2004,99,135,90
20872,1994,97,94,NA
90331,1996,125,105,100
12771,1994,102,98,111
56472,2012,111,97,89
12145,2002,95,128,97
81183,1996,87,69,74
20695,1994,90,75,65
36389,2014,104,116,113
89855,2000,100,82,82
76079,2004,98,112,96
73391,1998,78,77,85
10567,2002,84,77,65
97820,1996,79,69,65
30291,1996,98,95,NA
34552,1992,109,125,125
32261,1992,100,108,112
42476,1992,98,121,122
37245,1998,104,112,93
15379,2008,102,88,100
39084,1994,101,135,NA
53736,1998,115,103,113
54201,2006,104,102,96
35202,1994,81,82,88
54221,1992,88,105,113
62275,1994,96,89,91
95276,2002,128,135,116
83408,1994,92,89,92
64992,1994,96,108,108
15947,2004,72,104,84
62909,1996,78,74,82
50936,1994,82,92,95
12810,1994,84,94,95
25843,2006,116,119,103
97569,2002,97,99,92
17787,1992,114,112,100
36016,1996,96,104,105
66513,1992,113,102,103
63343,1994,88,72,NA
12599,2002,86,101,79
87493,1998,110,115,NA
21867,1992,104,102,104
95041,1992,125,125,123
49788,1996,99,102,99
14449,2002,97,126,95
23982,1994,75,77,85
46736,1994,128,121,107
10183,1998,103,95,NA
23447,2002,79,92,88
28313,1992,95,93,87
54362,1994,86,103,101
17839,1996,116,116,94
37245,2000,114,97,105
16987,1992,106,121,122
62397,2006,109,95,110
77973,2000,93,97,94
45004,1994,89,74,79
17253,2006,82,128,105
18967,1996,103,100,89
67858,1992,101,101,106
19708,2002,98,106,90
10877,2008,96,88,92
47155,1994,88,79,72
88008,1998,82,84,90
40023,1996,85,74,72
66874,2000,107,94,101
74809,1994,89,105,97
91059,2002,113,121,112
67124,1998,112,97,120
52054,2002,94,89,87
74841,2000,106,117,110
87927,1998,111,111,126
95173,2012,116,112,107
39887,1994,104,90,89
36423,1996,109,106,109
16746,2004,107,109,97
38228,1996,123,125,97
47811,1992,110,94,NA
89533,1996,120,135,131
24867,1992,104,121,114
70385,1998,112,116,102
46454,2006,128,135,115
38143,2010,115,107,105
80435,1996,98,121,NA
94128,1994,96,107,101
72333,2004,85,114,88
99482,1992,75,87,88
39519,2000,106,92,91
19708,2006,111,126,107
46736,1996,125,108,117
35202,1996,85,80,74
78365,1996,107,106,108
88555,1992,93,81,82
78018,1996,108,109,96
88284,1998,135,135,131
69480,2012,95,102,93
44237,1998,107,102,94
63175,2008,69,79,91
50486,1992,112,109,NA
13246,2006,110,135,105
58963,2010,116,131,87
91277,1994,93,99,89
24856,1998,85,82,84
50585,2002,109,93,103
94745,2008,120,97,102
74566,1998,111,112,101
30666,1996,114,118,101
52808,1992,100,100,111
35087,1992,97,102,112
18620,1992,79,NA,NA
86452,2008,94,115,89
59678,2008,65,83,65
97868,1994,102,100,82
25650,1998,82,91,NA
37172,2004,112,125,122
85104,1994,82,87,89
18864,2002,95,88,99
86894,1996,105,95,100
48534,2006,98,107,99
47137,1994,84,72,NA
34976,2000,88,92,84
12622,1994,98,91,95
61302,1996,113,135,116
66564,2000,128,128,126
57377,1992,82,105,107
13013,1992,95,74,84
41785,2000,80,116,100
31288,1992,93,101,102
65312,1992,89,101,102
31897,2000,106,114,123
64225,2000,114,135,NA
43692,2004,86,109,NA
55874,1996,90,93,113
47454,1992,90,94,94
69095,1994,110,106,97
38967,2004,82,80,NA
44628,2002,99,128,126
63258,1998,111,122,108
76709,1992,119,114,120
37466,1992,101,122,105
31956,2002,88,101,98
23101,2002,65,122,99
81503,1996,105,114,120
56467,2002,95,105,92
14105,2002,72,69,74
77649,1996,101,94,87
61918,1998,105,100,103
40831,2004,110,121,117
57736,2012,90,107,65
92189,1998,105,88,91
75736,2004,107,99,105
52483,1994,104,111,117
63265,1996,99,102,89
74785,1996,123,135,NA
74519,1992,90,97,NA
60004,1996,131,118,118
43047,2002,99,110,102
58678,1996,110,91,95
51159,1996,101,105,102
32321,1998,107,111,99
36500,1994,110,110,112
27433,1996,123,131,118
94772,1994,69,79,84
68579,1996,99,107,NA
93231,1994,65,75,65
28022,2006,122,135,93
69283,1996,121,120,114
35612,2010,87,97,92
54098,2002,111,101,94
24938,2004,99,107,101
65203,2002,118,126,104
66462,2002,107,114,94
97576,1996,82,72,69
34853,2002,97,94,96
47230,2008,88,95,86
98244,1998,100,93,94
40128,1994,88,97,86
55075,1996,113,114,126
17953,2004,119,104,100
81113,1992,107,102,107
38036,2006,126,116,96
28109,2006,112,131,112
89642,1994,116,116,115
50505,1994,98,104,NA
15746,2004,77,80,NA
72441,1996,98,118,96
80090,2002,103,90,89
43298,1998,105,110,94
29474,2006,117,123,103
76560,1996,106,117,90
25805,1998,78,97,72
40560,1994,101,98,NA
30094,2000,116,128,128
38967,2006,100,95,95
59471,1998,114,118,115
59884,2000,104,103,103
89305,1996,75,75,NA
26230,1992,106,103,107
67505,2000,101,113,107
21768,1994,121,107,94
93218,1996,85,88,84
49473,2002,113,135,126
84015,1996,82,78,NA
94286,1992,82,97,105
10815,1994,98,98,94
61824,2006,65,82,75
67144,2000,100,84,91
53398,2004,91,117,96
23375,1992,109,118,120
21295,1998,78,107,106
