CPUBID,year,piat_math,piat_recog,piat_comp
66203,2006,91,109,101
82970,1998,65,65,NA
28635,1992,91,88,80
29307,2000,85,82,89
20428,1994,99,95,107
62803,1992,106,105,107
87611,2004,98,105,90
33654,1998,90,104,116
85025,1998,94,111,115
84357,1998,89,83,82
99826,1992,104,98,88
89651,1992,126,107,112
44655,1996,93,128,108
16895,1998,95,72,NA
78018,1998,102,103,102
27909,1996,100,90,82
87474,1992,92,128,110
48820,1996,100,106,113
15783,2006,104,111,100
18762,1992,109,108,118
95613,1994,107,105,107
42476,1996,118,128,135
61056,1994,106,120,NA
89017,1994,80,121,114
40256,2004,103,100,128
42199,2008,135,135,123
20958,1992,98,101,103
41275,1994,79,72,75
45515,2004,103,105,102
12254,2006,91,97,77
84570,1996,94,82,103
17719,1996,97,111,86
73726,1998,90,79,85
45341,2004,106,103,93
80638,1998,94,92,98
21866,1996,95,95,107
10095,1996,94,83,95
84239,2004,111,116,102
98410,1994,96,101,102
29389,2000,107,120,120
44922,1994,105,98,102
10737,1998,116,114,113
41158,2000,95,88,96
21467,1992,72,98,82
47689,2010,125,126,117
45728,1994,112,108,105
73408,2004,105,99,88
66164,1998,105,90,88
46430,2000,86,89,87
47169,2008,118,107,90
72883,1994,98,109,112
83462,1992,102,103,115
60098,1998,111,107,115
97158,1998,92,105,94
76743,2004,105,104,95
50486,2000,121,118,107
32540,1992,104,106,111
29945,1992,65,101,102
85956,2000,107,123,128
42971,1996,92,108,95
43450,1992,108,109,101
51554,1994,95,118,105
99872,1996,85,77,81
39614,1998,82,109,111
31851,1992,113,106,105
81569,2012,135,116,117
13986,1998,83,82,91
18641,2006,102,118,115
29149,2006,111,119,89
32788,1992,120,126,107
18481,2000,110,126,100
99730,2002,112,108,98
68987,2004,65,86,86
95568,1998,135,131,NA
61771,2010,131,135,131
24907,1994,98,98,85
26034,2000,104,112,102
46458,2002,110,94,90
33670,2000,112,108,110
79845,2010,121,NA,97
94542,1998,81,97,98
46047,1994,87,93,83
37172,2006,119,117,97
37109,1996,95,88,91
17522,1996,105,90,80
20531,2000,72,101,100
67645,2000,100,117,123
99980,2002,88,94,91
37995,1996,98,113,111
60699,2000,119,115,NA
21608,2012,108,131,112
92504,2000,78,109,89
10250,2008,135,135,135
20187,2000,81,72,84
94188,1996,109,109,107
38071,2000,100,112,93
47930,1994,105,113,99
13939,2002,74,74,72
83464,2006,97,100,86
58565,1996,74,84,90
18437,1998,105,98,NA
10671,1998,90,98,95
48327,2000,120,102,113
61192,2000,98,109,102
84021,2004,69,65,69
17668,2002,107,107,92
51966,1998,103,123,93
79330,2008,117,108,93
30001,1992,116,126,131
30060,1994,98,102,86
68954,1998,120,135,NA
37980,2002,107,116,105
63956,1998,96,102,105
NA,2006,81,113,NA
69179,2000,105,116,102
82785,1996,135,95,74
34934,1994,96,102,100
94989,1994,110,98,102
53341,1998,105,108,107
50275,1994,108,102,90
77135,2002,104,100,96
68379,2002,100,87,82
38436,2000,98,94,NA
53006,1998,75,98,NA
62622,1996,65,65,65
82661,1992,90,83,83
71344,1996,98,109,84
32370,1994,97,98,85
58946,1996,121,121,NA
16175,1994,99,116,118
42031,2004,65,100,87
39142,1998,122,84,95
71630,1994,90,102,87
81248,2002,95,103,92
99238,2004,117,120,122
15456,1994,86,98,85
32080,2002,107,90,99
69231,1996,79,98,92
64201,2002,108,111,92
74312,2010,93,105,81
93163,1998,107,102,96
33429,1998,131,103,95
29034,2010,121,135,116
87578,2004,112,108,100
97052,1996,90,98,NA
13229,2008,112,119,117
41212,2012,121,102,108
62747,1994,105,98,99
61418,2002,81,101,NA
32841,1998,120,107,109
40767,1996,100,102,102
51581,1994,97,90,98
26597,2002,109,135,135
53749,1994,110,99,94
29897,2000,121,107,113
51195,2008,102,104,80
25636,2002,131,118,131
12067,2004,107,108,98
40421,1996,77,109,NA
80649,1996,126,111,114
84704,2002,120,108,114
23447,1998,75,94,NA
68371,2000,101,109,NA
86005,2006,113,109,110
22245,2008,116,135,91
25341,1994,88,102,NA
42306,2004,106,125,123
36842,2004,128,135,125
66216,1998,96,122,112
29467,2002,135,113,111
83651,2000,135,118,125
78107,2004,118,121,120
62792,1998,110,95,NA
24003,1996,87,100,NA
70466,1992,99,117,120
55426,2010,95,102,102
42264,2008,110,89,88
99741,1992,107,116,115
45513,1998,92,93,78
61278,1998,107,109,92
99212,1996,126,113,114
80213,2008,118,113,92
57500,1996,74,89,NA
99393,2002,128,112,119
96028,1998,131,106,105
37127,2004,100,98,88
37009,2012,112,135,126
94463,2014,100,105,90
88144,2000,113,100,105
86631,2004,125,121,115
58552,1998,100,100,95
94770,1998,95,98,97
44693,2002,104,91,74
89133,1996,100,65,72
53729,1994,122,128,99
75197,1992,96,108,96
21718,1992,97,110,109
53341,2000,105,105,111
56962,2002,113,100,101
40751,1998,131,131,118
95316,2006,98,98,109
69021,2004,122,121,100
54884,2004,100,93,93
20751,1992,112,107,111
82785,1998,93,90,79
71856,2000,100,106,108
17722,1992,82,95,93
98415,1994,102,104,108
73224,2002,100,92,97
NA,1996,87,107,NA
66340,1998,96,95,96
29484,1996,101,101,NA
47921,1994,87,92,NA
58715,2010,99,128,114
87216,1998,112,120,109
57656,2004,105,89,101
93899,2002,94,92,93
14774,2000,80,79,NA
17841,1994,98,95,NA
32892,1992,82,109,115
35836,1996,126,112,108
23247,1994,97,109,102
86166,2006,92,74,85
11514,2004,110,106,111
93895,2002,104,105,102
21624,1996,106,92,100
40808,1992,90,91,93
73315,1996,112,114,98
69029,2000,98,109,116
16777,1992,109,119,118
45843,1994,90,95,NA
60062,2004,107,131,121
76207,1998,98,104,114
68201,1992,90,88,96
83339,1998,111,113,102
62231,1998,95,101,113
24855,2002,125,102,131
78958,2006,131,114,118
11279,1994,96,107,104
62501,1992,113,111,114
22477,2008,131,110,118
70682,1996,88,94,93
13970,2002,105,125,NA
38653,1998,108,118,99
96018,2006,114,113,95
15341,2006,75,121,NA
90356,1992,98,105,105
36159,2002,107,135,116
42363,2000,87,87,78
86064,2008,120,101,112
78376,1992,105,90,86
45971,1992,89,99,94
47913,2000,98,99,104
81635,1998,105,98,105
96019,1996,92,99,91
29199,2000,110,94,95
39785,2004,97,99,107
54993,1998,85,99,NA
92413,2004,92,112,89
42746,1994,90,105,96
93477,1998,96,126,106
51873,1994,91,104,107
98623,2002,114,135,107
38408,1994,121,105,112
62803,1994,89,99,131
89967,2002,109,116,121
63993,2002,128,131,123
90308,2002,121,117,107
99076,1992,96,103,108
18667,2000,105,98,NA
54511,2008,105,114,114
69192,1996,100,110,111
80435,2000,104,94,108
90040,1992,82,78,74
12007,1996,104,112,102
69287,1996,97,95,NA
54993,2006,89,91,87
70318,1994,77,82,74
27210,2000,97,108,105
29252,2004,118,121,111
94611,2002,107,96,101
45508,1994,87,112,93
55391,1992,125,128,120
73432,1996,92,82,91
27604,2006,135,135,125
49360,2004,114,116,115
43869,1992,105,101,102
54410,2000,102,100,88
52063,1992,94,97,90
65874,1998,112,126,113
48357,1996,96,95,97
22989,1996,101,95,97
70307,2002,87,103,103
48175,1992,115,131,105
76030,2004,96,112,86
76461,2002,85,65,78
50484,1998,98,95,NA
33882,1998,118,135,NA
12946,1992,115,108,104
93188,1998,102,84,80
89430,1998,103,80,84
64396,2004,107,112,126
99513,1992,119,125,102
79554,2000,120,118,107
51136,1998,100,105,106
84532,2010,105,118,95
63764,2000,65,95,NA
38612,1992,97,102,99
22806,1992,105,114,113
71768,2008,69,93,99
34210,2010,89,105,93
64181,1994,102,97,92
36583,2004,100,131,113
65867,1994,105,119,105
22392,2004,105,114,100
25407,2010,122,121,114
10988,1992,79,69,NA
15073,2000,111,118,111
45731,1996,111,94,82
47895,2004,100,107,99
44921,1996,90,93,NA
91752,1996,103,121,118
58946,2004,101,99,90
85456,1996,116,100,103
52373,1998,80,78,78
98612,1994,125,111,112
33411,1994,82,89,NA
13241,1992,90,94,95
91874,1992,96,102,105
24450,2002,135,114,116
51683,2012,102,118,102
12114,2006,NA,103,NA
84617,2002,108,108,94
84212,2002,110,110,117
38344,1996,108,108,118
23497,1996,107,108,98
19980,1994,110,100,107
83588,2002,102,112,105
68467,1998,114,117,98
19995,2002,84,98,81
61670,2010,125,125,107
99173,1994,82,111,95
50281,1998,111,106,101
70801,2004,94,92,91
96984,2004,96,116,93
55630,1994,107,116,100
18927,1994,65,105,100
52814,1996,107,104,106
50298,2006,106,112,121
41902,1992,98,113,84
89427,1992,88,81,85
32556,1994,100,98,104
84087,1992,87,88,80
24402,1994,114,135,NA
95343,1994,120,106,104
92748,2004,103,120,121
22523,2010,100,117,92
14778,1998,117,116,118
45206,1996,100,121,120
45986,1992,95,93,88
97094,1994,78,72,69
35944,2002,91,95,93
30334,1998,113,105,97
72709,2008,131,125,99
33975,1994,109,94,88
13675,2002,121,108,108
33083,1992,96,106,113
33175,1994,81,88,108
96610,1998,104,103,100
17676,1996,114,102,107
43253,1996,87,97,103
39683,1994,101,83,83
13223,2008,114,113,95
42491,1992,80,94,84
NA,2002,84,87,83
10597,1996,109,113,111
38381,1996,112,125,115
14361,1994,75,65,65
20944,1992,95,105,108
90050,2008,135,116,106
68303,2006,111,113,108
73680,1992,110,112,101
59821,1996,125,123,122
50311,2006,96,91,93
63224,2010,90,99,79
39333,1996,104,100,98
32055,1994,98,105,93
95423,2006,119,120,118
18467,2004,96,109,97
63341,2004,113,120,123
85025,2002,100,112,102
65423,1994,107,101,103
32049,1998,107,106,105
32371,2002,104,135,111
46662,1994,116,121,121
21146,1996,95,107,108
92413,2006,84,86,89
89319,1994,98,108,98
17578,1994,97,111,108
12065,2000,125,120,126
47201,2004,96,82,83
32628,2000,123,115,NA
20303,1994,93,99,NA
82494,1998,94,107,96
30843,2002,103,135,113
69733,1998,93,87,90
16452,1996,118,125,NA
65263,1996,105,123,113
80253,2000,107,109,108
84660,2000,101,107,101
71410,2002,112,126,120
34665,1996,91,86,82
44250,1998,99,87,104
89038,2012,107,112,116
90577,2004,98,91,97
74409,1998,101,108,101
64767,2006,90,116,113
38903,2008,91,103,96
70327,2004,84,84,89
43030,1996,90,95,80
68034,1992,98,105,111
86794,2002,116,120,99
26034,2002,113,106,122
29635,1996,97,75,84
10772,1998,95,97,86
71485,2002,86,99,94
48873,2004,111,112,104
86143,2004,104,116,114
63567,1992,111,102,99
47231,2002,103,89,84
44372,1998,86,86,91
76900,2004,98,NA,NA
12912,2002,116,115,118
43814,1996,75,98,NA
74530,2002,100,90,88
97915,1992,102,100,97
NA,2006,116,128,135
40502,1994,99,87,115
39150,1994,65,75,69
30135,1998,105,105,103
47096,1998,91,103,92
81294,1992,116,122,125
35624,2004,116,100,104
95569,1992,89,75,82
83323,2014,135,109,112
51922,1994,72,82,78
23000,1998,102,113,117
22126,1992,98,93,96
81485,1994,110,122,108
68322,1998,105,88,NA
10597,1994,90,125,120
98321,1998,87,78,89
24063,2010,83,109,114
11485,2004,101,94,102
96918,1996,107,75,65
87131,1992,108,106,NA
86820,1996,91,83,98
72093,1992,102,106,NA
36042,1992,90,95,NA
86707,1998,87,88,98
91461,1996,95,98,84
93965,2006,107,119,118
22379,1998,118,102,88
76864,2000,118,98,105
59309,1994,103,94,107
39474,1998,101,135,NA
74737,1992,101,100,91
11694,1992,101,99,NA
58715,2006,125,123,113
75355,1998,72,92,NA
50505,1998,100,105,105
43735,2002,120,118,119
49512,1998,92,87,86
34112,2002,96,100,97
69014,1998,119,105,118
77974,2002,65,79,74
50936,1992,94,95,97
93702,2002,125,128,123
74570,1998,101,96,90
58044,2004,110,93,97
55065,2004,84,80,92
12466,2004,107,90,92
45276,1998,102,105,95
58827,1998,103,104,98
13138,1996,131,105,100
28621,1998,103,99,83
44321,1998,119,116,123
92543,2004,105,97,97
42564,1994,98,102,108
80511,1992,103,102,107
67849,1998,111,100,99
94328,2000,65,90,78
73740,1994,96,115,110
37051,1992,100,110,105
41288,2012,131,126,107
45806,1994,91,97,87
48989,2010,135,135,117
24327,2010,112,114,109
27949,1992,90,91,92
17340,2000,93,98,106
56203,1992,90,104,98
10218,1996,88,104,NA
82863,2004,105,101,94
47318,1992,125,98,NA
91713,1992,102,94,99
60750,1994,109,122,102
43916,1994,96,69,80
93477,1992,105,107,112
87220,2002,89,105,79
26597,2008,128,123,113
57598,1994,100,94,103
89260,1994,106,100,102
54148,1996,110,107,113
72155,2006,115,135,95
42945,2006,77,72,65
84315,1998,86,106,NA
15593,2006,95,103,87
33534,1992,90,90,78
33697,1992,98,91,NA
78786,2002,119,107,106
21840,2006,79,104,105
40695,2002,96,107,92
64396,2006,119,114,114
54087,2000,126,135,NA
63910,1994,94,117,NA
94984,2002,111,96,92
NA,2004,78,65,75
18349,1992,94,106,87
68468,1994,94,92,96
98256,1998,94,90,95
23973,1994,88,82,87
46775,2002,109,103,103
53666,1994,106,90,87
38982,1992,93,135,NA
49193,1998,116,113,117
45284,2004,126,126,123
20262,1994,91,115,107
76696,1994,102,91,NA
93457,2008,101,97,88
63778,2002,117,131,119
12576,1992,97,83,65
39261,2010,99,106,NA
60191,1992,82,103,NA
96011,2004,113,88,90
50753,1996,107,118,113
34934,1996,89,93,97
17535,2006,116,96,118
79189,2008,103,108,106
69927,1994,103,104,101
56775,1996,114,123,126
80435,1998,95,103,99
69956,2000,78,82,74
31920,2006,98,135,108
98384,1996,126,126,106
34995,1998,104,117,118
52814,1998,120,100,115
83413,2002,111,95,102
74540,2004,97,116,100
18132,1996,108,107,107
61947,2012,89,112,116
79456,2012,114,99,102
32665,1992,116,102,NA
63323,1996,97,97,94
64359,2004,135,110,114
78786,1998,97,98,93
64300,2004,101,97,90
32914,1996,107,89,91
69395,2006,135,123,107
48148,1996,86,86,91
98760,2008,100,123,86
12031,1994,99,100,80
81204,2006,104,106,107
83472,1998,65,69,65
81248,2004,97,99,90
78237,2004,135,135,108
22886,1994,96,102,105
61897,2012,97,120,108
56178,1996,94,69,69
53489,1996,91,100,91
80302,1998,90,102,97
18509,2010,84,90,100
67756,2006,95,105,82
54087,2008,135,119,113
15039,1996,102,105,92
44166,2000,119,135,110
66218,2004,120,105,91
38252,1994,97,101,95
19284,2000,123,119,111
23253,1996,105,107,105
68533,2002,108,125,111
46964,1992,102,92,102
57743,1996,107,113,102
51913,2010,100,100,110
72286,2008,107,89,81
41002,1992,108,113,108
30838,1998,100,95,90
31808,1992,107,116,105
12393,2000,97,94,100
31264,1994,105,116,110
33705,1994,116,116,117
67505,1994,109,103,NA
20836,2014,135,135,105
65528,2004,74,88,94
50796,1998,106,111,NA
47439,1992,84,102,100
27940,2006,135,123,118
66203,2008,89,102,93
43822,2008,118,NA,NA
68409,2002,117,135,119
66583,2012,106,106,97
29413,1998,88,86,NA
66802,2008,115,99,114
99844,2004,107,112,113
59476,2000,90,94,91
47963,1992,110,107,NA
46867,1998,97,94,90
64637,2008,135,114,119
65605,1992,93,101,101
92356,1996,104,111,103
53150,2002,118,112,125
79037,1994,86,105,110
33512,1992,80,77,69
52779,1996,114,125,115
51428,1992,93,80,NA
81635,1996,113,109,116
73911,1998,100,110,112
46867,1996,96,86,88
33908,2006,122,111,113
66351,1996,111,121,113
49474,1992,105,126,90
52876,2000,86,89,88
39654,2004,123,116,125
75734,1996,86,79,69
79099,1994,102,107,109
76952,1996,97,112,99
97580,1996,90,102,126
43102,1994,80,74,77
99175,1992,93,104,105
72538,1994,112,110,102
15024,1992,84,84,74
94056,2002,98,94,131
49893,1992,113,103,100
20077,2012,128,135,NA
61544,1998,65,65,65
33570,1992,94,92,100
43259,2012,94,102,93
76068,1998,104,105,111
77999,1994,95,82,88
70693,1996,116,109,NA
30651,1994,87,110,105
17438,2002,102,94,88
15149,1992,97,97,95
50353,1998,105,93,95
67505,1996,102,116,116
77123,2010,135,135,104
19532,2000,84,107,117
96105,1996,107,125,111
72357,2004,97,119,107
62942,2004,121,102,104
81569,2006,122,121,NA
24679,2014,114,135,100
23945,2004,120,107,87
87906,1996,97,110,87
63600,2004,85,94,88
91857,2002,120,92,91
21624,1998,121,88,88
58741,1992,96,100,99
83051,1996,106,111,110
63095,1994,119,121,122
19652,1994,75,95,NA
88993,1992,99,85,81
20439,2008,107,131,99
88172,2014,119,121,128
89318,1996,106,95,NA
99703,1998,116,126,NA
19775,2000,99,85,86
85368,2008,121,122,108
96771,1994,112,135,120
51977,2002,119,118,98
93799,1994,110,116,118
48583,2002,115,110,116
66751,1992,106,125,106
97336,1998,100,116,117
41718,1994,97,99,98
83665,1998,122,122,112
42120,2000,101,135,95
38048,2004,89,NA,NA
88434,2000,123,135,135
34592,2000,114,112,120
19775,1994,88,91,NA
53928,1992,101,114,120
39525,1992,103,111,NA
62974,1992,83,103,102
76445,2000,98,99,90
29484,2002,101,87,86
34552,1996,123,116,131
25956,1994,108,107,107
89978,1998,122,109,119
43078,2000,91,86,87
NA,2010,105,126,111
15039,1994,105,97,100
25891,1998,89,87,90
70091,1994,116,108,118
26160,1996,99,101,101
81136,1998,120,110,125
27118,1994,110,117,131
29945,1996,84,105,98
41986,2000,97,131,NA
40833,2004,122,110,109
11016,2000,112,103,96
90050,2002,116,119,118
61245,2004,91,78,65
79621,1994,69,93,86
64778,1996,99,126,111
88241,1994,103,95,NA
45302,2000,112,98,99
89886,2002,110,105,92
84828,1994,88,91,92
79391,2000,102,135,113
57142,1996,93,113,92
49235,2000,102,125,105
35632,1994,86,92,79
93151,2000,119,105,104
42305,2004,122,135,118
48175,1996,110,112,106
19873,2002,90,105,99
52426,1998,101,99,95
98057,1994,116,91,104
16740,1992,106,102,106
84025,1994,98,101,98
58896,1994,79,116,100
71771,1996,91,105,115
41969,1994,100,95,94
73770,1996,102,92,101
83247,1994,108,99,97
49546,1996,108,118,118
36173,1994,83,95,96
32730,1998,82,88,90
20206,2004,123,107,98
NA,1998,65,69,75
50484,2000,77,94,98
18864,1996,109,107,NA
19572,2002,78,88,72
33699,1998,88,81,80
58532,1994,107,116,112
12791,1992,93,88,94
37146,1992,116,119,105
45880,1994,97,97,NA
60211,1994,90,106,114
25353,2002,106,119,118
57124,1998,107,91,97
92198,2000,102,83,106
11037,2002,135,121,111
89318,2004,88,116,89
87637,1996,102,104,110
73373,1992,126,93,NA
54105,2008,123,125,115
44371,1992,114,117,117
96444,2004,88,94,96
31281,1992,83,80,NA
27553,1992,69,65,65
74086,1994,92,97,92
17601,2002,98,107,110
76560,1992,92,125,100
96834,2000,65,94,94
89111,2000,125,97,88
86237,2014,107,135,98
61278,2002,102,98,94
76851,1992,118,125,120
91923,1994,94,92,98
80217,1998,NA,115,NA
96531,1992,98,105,107
98045,1994,110,112,103
86021,2004,118,114,116
59558,2008,94,95,93
70304,2000,123,131,109
87198,2010,135,120,116
46037,2006,116,123,121
70327,1996,98,101,NA
62227,2002,108,100,99
73375,1994,74,77,80
30910,2002,69,90,91
99316,2002,75,92,87
41461,2004,78,88,91
39872,2004,117,103,106
89716,2002,96,103,90
83838,2006,96,97,97
36002,1992,105,112,118
57852,2000,109,116,101
14099,2004,92,90,72
70251,2000,74,69,69
62956,2004,85,92,88
41697,2004,131,135,128
42681,2006,120,105,107
56442,2004,126,135,NA
99033,1992,100,107,105
87711,1992,111,103,NA
96850,1994,99,97,NA
84691,2004,106,116,85
63535,2006,107,119,99
71039,1992,82,79,95
25373,2000,113,98,98
75271,1994,110,122,107
16243,1998,122,118,104
43877,2002,86,115,86
34261,2002,105,118,128
15795,1996,82,105,NA
57863,2004,96,120,94
72030,2012,65,69,65
76852,2004,111,117,94
77655,2004,131,131,108
16637,1998,118,111,115
69641,2010,125,113,117
67708,2002,126,131,NA
98839,2000,82,74,98
41282,1992,102,126,128
16653,1998,112,97,103
30046,2002,102,72,84
73826,2010,135,107,108
77511,2008,135,131,113
32080,2004,98,102,99
11840,1996,101,106,108
87713,1992,89,84,77
95568,2006,119,112,65
90641,1992,114,101,102
74364,1994,94,107,100
88410,1994,89,NA,NA
98089,1998,110,101,97
60932,1996,104,119,87
61670,2002,118,131,123
86883,1994,77,87,NA
32069,2002,95,104,86
44684,2008,131,119,105
29225,2002,89,80,86
27830,2002,101,95,NA
49396,2000,120,123,114
99706,2004,100,98,NA
52307,2002,92,107,102
52050,2000,123,135,NA
51809,2004,92,93,84
57905,1996,118,98,109
47858,1998,105,89,78
19624,2010,116,115,106
44441,2004,109,86,78
29394,1994,99,109,97
37184,2004,105,115,117
84055,1996,93,126,NA
73340,1992,92,96,91
78107,2006,128,113,120
46736,1998,115,117,112
67612,1996,75,93,86
64033,1996,105,109,NA
34609,1998,96,80,75
57993,1996,128,125,128
38361,1994,115,97,111
69280,2000,118,118,125
19605,1994,107,105,108
67392,1996,118,114,99
51036,1998,117,106,95
64588,2004,99,108,104
21251,1992,104,106,99
90140,1996,107,135,119
60890,2010,108,109,116
71160,2000,121,131,110
36313,2012,65,65,NA
30310,2002,82,82,87
53038,2006,115,113,123
28621,2000,106,100,104
24037,2000,108,101,102
15123,1994,79,99,98
19807,2006,100,107,105
80006,2002,102,112,85
NA,1996,95,126,88
62418,2008,119,114,83
27079,2010,98,111,100
67591,2002,128,121,104
69252,2004,115,109,NA
22034,2006,115,110,95
31727,1994,86,113,114
90695,2006,99,118,126
13254,1994,114,119,NA
76769,1992,108,111,106
88393,1994,107,82,84
84239,2002,102,119,118
40471,1998,108,116,101
32817,1994,126,97,106
37244,1998,100,85,85
44814,1992,99,111,120
96272,2000,117,119,119
85756,2002,93,105,92
72018,2002,102,135,123
10597,2002,100,114,92
10390,1992,128,101,110
61278,2000,100,95,90
98895,1998,72,98,87
25279,2000,104,120,109
24438,2012,99,103,100
63956,2000,104,111,97
72982,1994,114,135,97
28480,2002,103,105,93
89314,1996,99,101,102
87633,2000,87,90,83
80038,2004,97,98,90
95500,2002,113,106,101
52578,2000,94,69,77
16201,1998,102,131,95
33426,1998,100,104,113
77860,1996,65,75,78
66332,1998,93,98,93
65588,1992,84,80,84
99548,2002,116,110,119
20934,1992,103,121,122
80358,1998,100,105,102
86491,1992,106,105,107
52613,1998,93,105,102
83929,2002,126,118,105
35033,2006,135,131,108
22714,1992,98,105,103
79934,2000,126,94,NA
31245,1994,87,78,69
47940,2010,120,107,96
36930,1994,86,84,85
42977,1992,123,114,NA
56406,2006,128,109,116
64716,2002,102,107,128
39028,1992,119,114,126
26907,1992,93,106,NA
93441,1996,87,109,114
32862,2010,90,110,102
11676,1994,111,114,114
48767,2002,97,103,NA
77608,1992,90,85,NA
85003,1996,89,94,NA
43897,1998,105,105,84
12055,2002,105,95,90
87611,2002,105,102,117
65290,2012,131,107,99
60549,2002,105,131,102
80784,2000,92,107,69
40362,2002,102,100,91
75333,2004,103,107,86
89719,1996,84,109,102
63874,1992,78,82,96
73679,1998,94,84,84
56739,1998,96,111,97
38202,2008,117,112,92
93670,1994,94,86,90
16335,2008,123,115,NA
91403,1998,110,106,107
28070,1994,69,81,80
70307,1996,69,95,NA
84790,1994,107,110,97
63224,2002,110,135,126
79501,2002,113,113,107
76273,2006,103,113,92
31905,1998,113,98,93
52466,2000,65,85,NA
96008,1996,103,93,NA
76355,2006,118,92,65
17945,1996,88,113,89
41084,1998,111,116,126
70136,2000,89,78,77
76165,2000,87,112,100
59744,1996,86,115,101
42305,2008,118,123,116
66791,2006,128,121,116
72091,1992,115,128,112
26376,2004,91,102,92
15954,2000,84,108,99
14143,2000,91,89,82
54105,2002,135,135,26
24953,1998,69,81,69
45950,1996,99,126,109
36953,2000,94,114,88
63443,2004,98,112,117
16199,2002,112,122,111
58670,2000,113,128,107
81569,2010,122,126,103
65481,2012,118,131,111
92778,2004,65,65,65
11344,1998,96,107,103
26811,1996,97,100,98
44207,1996,101,106,98
75307,2000,110,135,NA
81136,1994,109,121,122
69572,2004,101,107,110
74342,1992,88,105,113
46251,2004,135,135,131
93362,1998,98,111,115
44204,1992,102,100,107
61125,1998,83,102,104
16835,1994,82,97,93
71896,2014,107,113,108
87536,2004,97,93,97
84163,1996,90,111,106
59672,2000,135,122,86
72883,1992,93,102,115
84798,1996,103,103,90
12946,1994,114,120,105
45369,2000,95,90,101
40503,2000,126,122,122
53552,2004,114,101,97
85197,2002,65,65,65
53774,2006,98,94,93
17227,1996,85,84,74
12912,1994,93,135,NA
83528,1994,80,100,75
63256,1994,104,116,116
94378,1996,88,95,90
45396,1996,116,98,109
34771,1992,104,128,123
63434,1996,98,111,NA
48644,2000,101,93,98
14799,1994,88,108,102
24850,1994,72,82,84
93879,1994,122,121,122
25970,1994,108,125,110
93456,1994,77,69,NA
32095,1994,111,113,122
35612,2004,103,113,102
35026,1998,120,117,111
84800,1992,103,135,99
65696,2010,118,110,105
53568,1998,111,109,95
91519,1996,102,105,102
32824,2002,96,111,105
61188,2002,105,108,108
65818,2004,107,122,92
27300,1992,87,93,96
29472,1994,103,99,94
15282,2002,87,101,85
92521,2006,123,135,NA
62909,1994,77,83,85
67645,1992,103,105,107
67607,1992,103,103,87
49368,1996,93,104,NA
49788,1994,98,110,106
20615,1992,120,107,120
35631,2002,97,99,NA
48117,1996,103,131,93
93531,1992,112,98,100
95500,2000,115,97,100
55412,2000,120,135,135
21118,1994,80,82,83
98071,2006,96,99,107
56807,1998,119,113,122
81925,1996,135,113,NA
47249,2006,113,98,99
29668,2006,119,120,126
91012,1994,91,95,87
19144,1994,77,79,78
36332,2004,92,91,102
61541,2004,122,122,116
93567,1992,86,121,91
51648,1994,99,110,107
88196,2000,103,88,82
50222,2002,85,65,65
85406,1992,91,97,NA
73709,2004,95,112,114
88159,1996,102,103,97
15430,1994,93,107,100
23626,2010,117,135,109
67343,1992,114,110,109
50240,2002,100,112,106
58412,2004,99,105,98
78748,1998,118,94,95
66856,2000,85,103,69
85477,1992,90,126,119
NA,2012,84,82,74
NA,2010,92,116,106
50069,1994,125,135,118
21716,1994,98,105,85
17548,2004,80,94,96
56050,1994,88,83,81
40493,2000,111,114,107
27778,1994,109,108,NA
34495,2002,100,109,94
76797,1998,111,118,120
63095,2000,114,110,116
10994,1996,82,111,91
25233,2000,115,119,119
87567,1994,135,120,114
16335,2014,118,128,111
78036,1998,100,118,102
83813,1992,92,82,91
30263,2002,74,95,102
11337,1992,94,92,82
55800,1998,125,117,115
77135,1994,91,110,110
11696,1996,93,107,103
51890,2008,116,106,NA
81656,2006,126,126,113
49907,2000,107,107,89
23510,1998,97,135,NA
58204,1992,69,65,69
76762,1994,120,115,97
61123,1998,108,121,93
62397,2000,112,113,NA
51648,1992,89,116,109
62010,2004,77,99,90
93702,2008,135,135,112
88204,2006,101,105,109
77028,1996,97,106,101
66583,2010,105,108,110
27287,1996,108,112,102
55751,2006,86,93,92
70400,2004,113,98,81
99608,2000,102,86,88
83188,2002,98,118,107
96917,1998,95,93,89
79919,1994,91,82,91
60425,1998,93,128,111
87257,2006,121,111,108
53602,1992,118,109,109
80784,1998,94,107,87
50777,1996,116,110,105
76178,1996,99,94,93
48132,2004,88,115,109
NA,2006,90,103,91
10333,2004,117,102,109
80649,1994,112,97,98
76280,2000,110,102,108
66649,1998,92,115,100
78110,2002,83,125,114
84622,2002,107,131,110
92234,1998,112,111,101
61333,1998,99,95,91
52571,2002,114,109,109
77673,2002,135,135,NA
95276,2000,120,118,123
51791,2004,101,120,NA
69173,2000,105,128,110
42941,1992,92,105,103
58894,1992,87,100,86
99981,1996,101,90,83
65270,2002,95,97,100
12119,1996,98,99,NA
56312,2000,95,121,NA
40021,1994,88,121,84
40431,1994,93,103,90
20714,2002,118,105,98
68893,2002,105,110,105
94230,1994,90,120,NA
65034,1998,100,116,118
21776,2004,103,114,94
63569,2002,75,108,74
98213,1998,65,65,NA
32309,1994,117,120,135
25683,2000,114,126,117
95036,1996,108,116,123
57980,1998,89,106,95
22261,2000,117,110,109
16825,1996,98,84,NA
