CPUBID,year,piat_math,piat_recog,piat_comp
20018,1994,113,109,114
31972,2006,81,84,85
26852,1992,105,123,131
84535,2010,120,109,102
14367,2010,93,111,108
24948,2008,111,113,92
31177,1998,116,122,110
36985,1992,99,99,96
41893,1994,118,100,94
55201,1994,113,114,117
74470,2000,94,100,102
18077,2010,108,126,102
40882,2004,109,110,111
39520,1994,103,100,NA
62468,1996,122,113,115
39623,2006,99,92,84
11016,1996,114,113,126
70656,1996,93,92,85
75055,2000,93,98,65
18876,2000,103,115,117
17206,1992,82,107,88
21822,2008,84,103,102
94257,2002,65,69,65
31036,2006,79,107,97
73108,1996,89,83,88
72393,2004,111,116,109
61387,1998,103,99,90
16311,1996,105,102,98
78799,1998,97,101,96
99411,2010,113,114,104
26817,1996,91,98,94
75661,1994,101,101,102
16375,1996,91,99,109
33902,1996,100,98,90
68913,1992,87,96,104
92234,1992,135,106,NA
45290,1992,74,84,NA
44213,2014,120,118,103
66344,1994,92,107,114
51309,1996,103,115,NA
54592,1996,113,106,98
62814,2008,102,112,89
91501,2008,106,122,112
41095,2012,103,113,121
20386,2000,98,104,NA
87865,2010,89,126,96
51244,1998,114,113,106
53258,2002,112,108,97
29936,1996,95,115,NA
18620,1994,100,106,107
97472,1992,128,109,116
72117,2000,107,98,115
79469,1996,92,105,93
20993,2002,115,97,112
56262,2004,114,105,89
30666,1998,118,103,113
60002,1994,118,135,114
79178,1992,126,110,120
36515,1992,114,126,131
58741,1996,113,97,105
29076,2000,107,100,98
31727,1998,86,86,88
13246,2004,102,107,98
59175,1998,84,88,91
47394,1998,108,116,135
78286,2002,77,97,101
64201,1998,102,98,83
17415,2012,65,81,88
18104,1998,103,111,114
40423,1994,101,117,107
26855,2000,116,108,135
56398,1998,82,107,120
99234,1994,110,116,123
61909,1992,97,85,NA
57713,2000,113,123,112
64124,2006,115,126,97
95116,1998,119,117,119
25970,1996,111,122,98
43869,1994,99,91,98
19265,1994,125,135,122
17241,1992,78,92,NA
42120,1996,102,126,112
16232,1996,100,114,107
37370,1994,107,103,95
30905,1996,69,77,65
25474,2002,82,101,93
97794,2000,80,82,94
26214,2006,121,135,80
37877,1994,82,125,NA
56259,2002,125,116,108
16607,1998,104,94,95
11039,1992,107,108,94
74519,1998,100,87,89
37363,1996,105,105,103
72228,2000,114,102,102
50936,1996,93,99,89
90084,1992,98,90,87
56624,1994,84,105,105
38643,1998,96,99,107
36820,1992,100,94,98
43565,2000,90,105,90
54991,1994,93,82,94
60079,1992,102,110,99
48390,1996,105,109,103
80713,2002,113,111,109
32631,1996,97,105,102
28671,2000,65,84,75
77045,2004,84,104,84
68922,1994,101,99,95
35412,1998,104,128,90
13403,1998,87,74,77
15901,2000,107,98,95
41309,1992,112,121,116
12748,2002,116,126,100
91713,1994,89,75,74
77134,1992,99,94,83
28109,2008,112,114,115
89295,1996,106,109,112
95936,2008,117,109,114
41722,1998,97,122,96
35680,2014,82,113,75
55800,2002,125,105,113
85006,1994,94,107,111
22261,1998,118,111,110
29389,1998,98,114,112
47194,2002,75,65,65
12043,1996,107,113,NA
29472,1992,118,97,104
66462,1994,106,135,NA
85944,1996,107,87,84
31069,1992,89,116,87
24901,2002,115,106,109
22989,2000,104,94,98
33056,1996,119,105,NA
88196,1998,92,91,90
55575,1994,94,88,97
84342,1992,100,110,107
22659,1996,105,92,91
91750,1998,111,123,111
81886,2000,81,95,80
20934,1996,108,102,105
48796,2004,103,126,106
51753,2002,91,88,85
52433,1998,114,113,114
29533,2012,98,112,90
59268,2002,NA,117,126
44321,1996,121,123,121
99608,1998,119,94,99
20892,1998,97,85,95
28085,2014,128,109,135
38361,1998,112,113,107
10381,2002,108,112,102
16645,1994,92,94,93
74197,1996,110,88,93
52373,2000,107,81,85
35801,1994,100,113,110
26893,1994,102,98,107
39729,2000,100,118,107
93803,2004,123,135,109
43201,2002,112,99,92
64184,1992,102,104,99
37490,1994,101,100,99
20265,1994,93,99,100
76167,2006,97,114,90
49302,1994,87,93,104
28168,1992,103,107,113
79886,2002,105,106,100
47554,2010,105,100,98
88992,2002,114,121,131
24461,2006,128,103,102
75915,1994,82,102,98
61544,1994,69,72,69
25992,2004,97,99,109
30060,1996,88,97,86
72908,2004,105,135,110
39058,2008,65,86,84
45293,1992,84,88,88
93587,1992,86,91,NA
13742,1994,92,82,87
20993,2004,109,101,102
96033,1992,95,111,104
86109,2006,105,119,107
20083,1996,93,108,108
46931,1996,101,86,75
47737,1998,108,114,104
65067,2010,78,100,107
87220,2000,75,84,80
30001,1998,120,125,125
59509,1996,103,115,NA
50846,2004,118,126,118
39438,2002,84,89,81
54060,2004,77,107,102
94425,2006,101,105,109
34665,1994,93,81,103
20695,1992,72,82,79
24074,1994,108,91,NA
40583,2012,80,101,94
64585,2004,126,116,122
84357,1992,84,NA,NA
79466,1996,110,105,95
23977,2004,87,100,104
80263,1996,103,102,106
17150,2004,94,123,93
15597,1998,82,96,87
48264,2004,117,114,103
25634,1998,65,74,82
96254,1998,82,90,75
87257,1998,98,112,105
57993,1992,120,135,135
45835,1992,91,87,91
75978,1994,112,131,77
36267,1998,135,121,114
89266,1994,104,123,118
30056,2000,65,65,65
65901,1996,100,102,95
10866,1994,92,102,116
58123,2006,135,131,99
65044,1996,99,100,104
60736,2006,113,100,107
39023,2012,115,98,97
15982,1998,82,94,99
32730,1994,92,82,93
36672,1992,86,94,90
13845,1994,89,90,NA
45736,2008,102,104,108
79159,1994,102,103,110
83739,1998,107,105,101
73532,1996,92,92,82
93362,2000,93,120,118
94984,1996,118,115,NA
31493,1992,99,79,75
77264,1994,99,106,93
68982,1992,104,79,NA
18437,2000,100,99,93
21496,1994,113,100,99
86708,1994,100,125,107
81715,2002,135,109,104
98746,2000,97,105,95
51613,1992,110,103,98
56310,2010,107,101,92
56073,1994,72,90,74
65321,2000,99,95,89
26241,2000,87,69,65
29413,2000,89,84,99
16300,2002,75,80,65
36546,2006,135,108,114
15796,1992,100,103,105
41716,2008,118,107,104
10490,2002,79,100,88
94559,2008,118,123,118
77390,1994,101,92,88
63675,2002,90,97,88
72411,2014,119,123,105
90511,1992,83,99,NA
39840,1992,118,98,116
20401,1994,107,99,NA
78852,1992,85,88,91
50278,2002,116,86,90
71348,1992,112,135,125
78309,1992,88,119,88
82331,2010,94,97,97
57004,2006,122,131,104
25280,2002,116,90,106
38756,1994,88,108,102
34995,2004,102,105,99
12906,1994,131,105,69
59397,1994,115,104,NA
88452,1994,80,94,NA
67012,1996,102,102,109
14261,2000,96,117,109
35889,1996,65,80,NA
88484,1996,102,115,NA
52458,2002,100,100,92
20017,1998,87,90,NA
36099,1992,112,110,107
30643,1992,91,92,86
48065,1992,95,100,104
13897,1992,102,126,116
33199,1992,90,100,NA
51354,1992,102,102,92
58860,1996,111,105,108
14564,1996,102,103,98
14081,1998,92,107,111
42666,2000,107,116,103
10385,1992,122,118,117
52050,2008,94,104,110
93082,2000,99,109,109
44787,1996,102,115,104
22618,2012,123,135,107
75929,1994,100,100,92
39023,2008,90,99,102
27284,1996,105,111,NA
45767,1992,98,82,78
66869,2008,94,102,107
94822,2010,97,94,104
69179,1994,116,109,109
58420,2004,118,113,107
17370,1998,93,79,86
43740,1996,101,113,NA
48767,2010,107,103,109
24461,2008,118,99,103
68476,1994,93,98,99
32737,1998,100,112,110
49589,2004,106,116,120
78478,2010,81,116,125
53568,1994,105,112,82
25807,2000,105,112,104
76475,1996,91,101,106
52349,2002,108,112,120
25922,1992,NA,107,128
69051,1996,100,84,82
51197,1992,80,87,82
52405,1992,90,95,99
30797,2010,108,99,105
43259,2004,111,117,114
38979,2008,104,131,105
78008,1994,100,95,107
12236,2000,131,128,116
77232,1996,83,102,101
65321,2002,101,105,95
66429,1998,101,88,94
23977,2012,65,100,95
58805,1992,106,110,103
98176,1998,98,101,100
54221,1996,95,101,92
45529,2008,94,113,102
88482,1992,99,97,88
98939,2002,104,95,88
23616,1998,105,98,95
66227,2008,93,131,114
57487,1992,107,NA,NA
25083,2004,107,102,105
84828,1998,86,79,78
29267,2010,125,126,100
17684,1994,93,105,96
77072,1994,93,98,96
76317,2000,102,108,100
84228,1996,121,106,109
85251,2008,99,116,105
14548,2002,108,120,119
26112,1998,105,87,78
96203,1998,125,123,126
84286,1994,65,72,65
58453,1994,119,109,111
56361,2000,110,97,99
17488,2004,116,118,97
34844,1994,117,135,125
52308,1996,121,96,101
49314,1992,86,96,89
66297,1998,126,112,108
46305,1996,98,94,NA
94852,1996,107,98,95
56761,2002,98,103,108
69854,2000,135,135,117
78324,2004,87,107,109
79886,2004,118,106,98
74519,1996,96,91,88
48899,1994,92,100,97
65248,2006,105,115,93
95146,1996,93,93,98
46931,1994,104,84,86
65783,1994,114,108,125
72554,1998,112,111,96
13596,1994,119,123,100
89830,1996,96,113,108
24853,1994,114,113,114
91923,1998,111,90,104
60279,1996,99,104,104
32565,2010,106,135,121
31453,2002,131,123,112
69125,1998,114,107,104
36987,1994,89,114,105
94754,1994,109,97,102
71538,2002,135,117,119
84744,1994,104,116,109
16947,2000,82,107,111
87927,1992,114,126,131
85680,2010,122,135,118
18937,1998,118,116,95
90151,1992,100,102,94
95316,2002,101,109,NA
59012,1992,118,120,NA
95902,2014,116,117,95
92234,1996,103,103,103
91286,2008,88,104,95
36197,2000,135,135,111
80601,1998,98,116,98
78309,1994,87,109,93
66209,1998,109,95,103
49107,1992,93,118,112
68902,1998,93,113,104
27165,1998,125,99,104
68831,2004,99,109,NA
43139,2004,90,103,98
84513,2006,118,108,114
55987,2008,96,117,102
33841,1992,105,135,121
91346,2002,78,95,95
88267,1992,105,93,92
66216,1996,107,125,125
53150,2006,109,111,109
29495,1998,86,99,97
61847,2004,93,111,NA
53861,1994,103,115,104
91280,2012,117,118,120
99426,2000,107,111,115
70409,2006,122,120,112
54098,2000,103,97,107
22245,2006,109,118,123
10868,1998,102,100,88
18121,1994,112,118,116
63508,2004,135,112,125
33682,1992,123,117,125
83828,1992,119,135,123
10183,2006,95,105,103
49277,1994,82,69,92
73315,1998,99,118,118
40998,2006,108,112,109
62803,1998,103,107,118
45868,1998,104,99,102
82613,1994,128,121,126
39132,1996,105,103,103
33372,2004,114,135,135
50954,1994,80,85,91
56544,1998,105,104,100
23715,1994,112,109,97
85002,1992,104,100,100
18152,1992,95,88,NA
97751,1996,95,86,89
19337,1992,116,112,114
54592,1998,102,116,97
91041,1994,98,99,NA
89588,2008,111,111,99
89719,2000,107,116,125
87696,2006,114,102,111
83188,1994,128,94,NA
92031,2002,116,121,110
51426,1998,93,102,100
62501,1994,103,108,110
14422,1996,112,109,NA
30256,1994,99,126,97
89442,1992,126,119,128
90938,2004,88,107,69
87650,2004,100,95,104
54187,1994,91,98,98
49673,1994,65,69,72
20060,1992,104,86,89
30730,1994,96,89,NA
69646,1992,94,120,121
80601,1992,106,113,128
39424,1996,98,115,107
44207,2002,92,103,103
21608,2014,119,135,126
81542,1998,75,80,78
32442,2000,74,94,88
94927,1994,79,87,80
37459,2004,125,97,99
24026,2000,102,93,110
30259,1996,104,95,NA
80625,1994,113,113,108
33654,1994,106,99,NA
20816,1998,102,113,105
72613,1994,103,89,94
37151,1998,98,111,87
78190,1994,90,100,112
15927,1994,99,92,98
68119,1992,93,84,107
46258,2006,121,126,122
97502,1992,110,106,109
54931,2008,131,121,100
76086,2008,135,118,123
76974,1992,102,111,113
73653,2008,108,109,97
28833,1994,97,101,100
45865,1996,121,115,NA
21493,1994,69,65,69
26808,1992,114,116,119
66791,2012,131,110,112
60423,1992,114,87,93
85480,1994,135,135,107
15788,1992,131,135,NA
18028,1996,95,87,111
94232,1992,120,97,97
71921,2012,118,111,100
91003,2000,97,118,104
75055,1994,92,85,88
30842,2000,98,123,90
97580,1994,88,111,NA
56629,1992,94,105,100
29917,2002,98,113,103
34483,2006,110,114,109
78429,2004,113,114,95
56627,1998,103,115,NA
64765,2004,122,108,110
73487,2000,81,84,103
28769,1994,96,111,113
40503,1998,135,113,NA
81667,2006,108,75,77
47540,1992,115,114,116
76088,1998,89,116,99
15073,2002,125,119,123
28442,1992,116,121,119
96350,1996,89,88,84
58420,2002,103,125,125
61120,1992,93,109,110
17789,1992,116,108,102
30004,2006,82,100,115
56857,1992,87,74,69
92320,1998,128,111,116
93757,2004,113,131,119
54092,2000,103,113,105
71757,1994,100,83,91
33841,1996,114,98,95
92788,1996,119,91,108
25268,1996,116,105,92
77808,2004,120,112,121
95170,2002,107,99,98
52202,1994,95,79,82
33108,2004,112,121,117
62312,1996,111,101,95
35683,2002,99,108,110
77816,1994,90,114,NA
80564,2004,106,113,108
69252,2008,121,122,113
35026,1996,121,117,131
51261,1994,102,94,90
59633,2004,126,126,113
98155,1992,82,72,72
10585,1992,107,135,126
29584,1996,108,119,118
27114,1996,116,91,93
40245,2002,108,131,116
42529,2006,100,108,107
56172,1992,107,113,97
34261,2004,112,119,119
30367,1998,84,96,90
56259,2004,131,128,135
81321,1996,120,135,NA
83311,2010,128,125,115
10821,1998,100,109,102
67000,1996,112,105,103
49459,1998,103,114,97
70385,1996,113,119,115
24606,1994,126,108,115
33114,2006,120,135,118
45319,2004,100,105,98
16388,1992,103,94,95
25992,2000,113,112,120
20406,1992,115,104,106
45801,2000,135,131,119
35059,1996,121,121,69
88204,2004,104,105,109
96969,1998,94,84,77
53608,1992,92,92,104
85756,1998,103,108,NA
14902,2004,97,87,93
15655,2000,117,80,93
71061,1998,102,100,100
43715,1992,98,91,97
65025,1996,119,112,119
18152,1998,99,102,100
28349,1992,112,113,105
25296,1996,121,108,110
35713,1992,113,98,94
49525,1998,123,110,114
77148,2010,108,114,97
40823,1992,94,69,65
23136,1992,85,87,88
92899,1994,94,107,118
46512,1994,106,115,112
41642,1994,135,98,85
35059,1994,92,97,100
42363,2002,103,82,84
55147,1994,83,92,NA
65317,1994,98,92,93
69378,1992,80,88,NA
41374,1994,114,109,NA
43139,2006,90,95,88
82981,2002,92,107,99
11175,1994,91,98,100
16262,1996,95,75,78
77281,1994,90,106,NA
73999,1998,105,89,78
44089,2004,123,135,135
77010,1992,131,103,113
29533,2008,107,106,114
45984,1996,109,98,109
10062,1994,86,111,105
31326,1996,104,101,111
79362,2004,105,119,116
40831,2002,104,117,109
89632,1994,84,95,83
84672,1996,114,120,107
78951,2012,91,85,104
30233,1996,89,89,84
45538,2004,110,NA,NA
29413,2004,105,102,107
68544,1992,109,114,113
27938,2000,112,128,80
26744,1996,93,118,117
16199,2008,117,102,112
57848,2010,98,119,94
19418,1992,100,98,103
86558,1998,99,102,115
91419,1998,104,98,NA
27604,2002,131,126,128
91003,2002,84,118,83
51888,2006,113,109,117
34421,2002,87,74,84
NA,2008,116,90,93
72349,1996,109,122,107
32666,2004,135,135,126
94095,1994,96,104,105
46434,2002,105,131,111
17371,2004,107,114,104
42746,2000,97,113,87
58568,1998,90,101,95
14796,1996,94,94,96
41710,2000,72,84,75
47230,2004,112,110,101
39064,2002,97,97,97
98895,1992,69,109,108
36332,2000,84,92,103
91821,2002,121,106,117
73719,1992,80,75,80
63327,1996,108,135,118
88681,2006,91,107,83
27925,1994,98,113,116
78513,2002,108,99,102
54135,1992,93,93,NA
10337,2002,126,121,111
32659,1992,111,114,112
42112,2000,82,107,93
69380,2006,103,113,98
68476,1998,119,98,117
64930,1992,122,120,116
50498,1998,105,113,102
97450,1998,69,NA,NA
85756,2004,113,94,92
28217,2004,100,110,100
12145,1998,101,109,NA
56638,1994,93,94,92
52056,1994,80,96,108
59585,2006,107,97,102
24953,1996,65,75,NA
94822,2012,93,114,86
38861,2002,99,100,107
18534,1996,93,112,102
10326,1992,95,109,100
45179,1998,87,95,96
39873,2002,102,114,107
12450,2008,105,108,112
73640,1992,102,119,98
27503,1992,98,102,102
45985,1998,113,126,113
68772,1998,126,105,NA
91181,2004,105,101,100
47755,2006,103,105,103
64982,1998,112,96,111
28365,1994,105,98,102
11235,2000,95,102,107
47895,2000,121,114,100
46662,1992,113,119,110
91694,2002,107,112,110
88559,1992,105,121,107
25858,1992,85,106,101
46622,1996,95,106,101
29187,1994,92,101,81
35863,1992,86,95,90
80757,1998,91,91,98
98687,1994,120,118,113
26855,2002,112,118,118
31600,2010,110,105,93
73607,1996,120,119,100
82981,2008,87,91,74
15341,2008,100,113,113
60794,2002,110,118,105
71665,1992,110,88,93
67435,1994,95,121,126
62311,1992,94,104,109
35631,2008,112,125,94
12037,1996,72,94,100
31093,1994,103,113,105
81945,1996,107,108,113
14487,2004,118,107,110
41310,2002,101,82,74
54098,1996,112,107,113
87226,2006,131,90,90
53784,1996,111,104,105
70327,2002,97,82,91
42940,2000,98,100,87
72033,2002,121,109,110
32933,1998,90,88,85
86836,1994,65,65,65
75336,2002,118,106,105
60935,2008,72,82,72
27380,2002,105,108,97
54098,1998,109,111,111
38416,1992,108,99,110
80247,1992,109,105,105
30589,1992,111,118,NA
45838,1996,105,113,110
63419,1992,104,109,112
55319,1998,97,106,105
43492,2006,104,121,100
29275,1992,90,98,NA
39001,1996,106,112,108
NA,2000,82,107,80
12019,2000,98,125,113
74728,2002,118,118,103
78256,2004,108,123,105
83687,1998,110,128,131
28833,1992,88,97,90
21688,1996,102,128,119
28649,2006,108,104,112
65845,1992,112,107,109
11461,2004,89,117,NA
93560,2010,107,128,110
92237,1994,90,95,98
56899,2004,91,87,93
98089,1994,90,82,NA
18611,1992,85,94,82
41932,2008,118,112,116
77378,2010,118,116,111
79045,1992,NA,80,75
77381,2002,93,102,115
18489,2000,101,100,90
29585,2004,96,98,90
22614,2006,135,122,125
95203,2002,110,108,99
17755,2002,106,107,110
49308,2004,109,91,82
35915,1996,72,65,NA
76088,1996,82,103,94
84691,1998,85,106,103
86707,1996,107,88,112
49308,2002,123,92,115
70827,1992,95,114,NA
51821,1998,105,104,100
10567,1994,79,98,NA
49368,2002,103,102,97
98321,1994,91,85,84
36282,1992,93,115,110
72155,2000,118,116,NA
93989,1998,91,99,114
94852,1994,92,85,85
86455,2006,92,131,118
10130,1994,88,103,91
29498,1994,101,91,NA
45849,1994,113,88,91
80672,1998,123,118,123
36332,2002,102,99,98
26399,2000,109,114,102
14399,2004,120,123,120
52874,1994,126,128,122
76165,1994,100,102,103
90369,1996,113,108,116
42202,2012,100,111,90
38903,2004,98,107,109
11461,2012,112,105,117
89319,1998,94,97,84
40666,2004,123,108,106
32155,1996,105,123,128
68835,2012,135,135,125
24130,2004,112,135,115
96528,1998,91,74,82
84583,1992,119,108,116
49193,2002,123,125,111
NA,2006,116,120,103
86894,1998,112,91,101
15458,1994,74,135,109
55728,2004,135,113,111
54537,1998,84,101,106
12977,1994,121,120,107
33372,2006,135,135,126
86166,1998,72,87,NA
82004,2000,97,122,99
38741,1996,100,90,86
69562,2004,82,107,95
89318,1998,95,107,106
66696,1994,97,107,108
60902,1994,91,93,NA
98473,1996,125,105,NA
66332,1994,87,98,102
60062,2006,88,128,118
37995,1992,88,117,104
74566,2000,122,135,108
47137,1996,77,69,NA
15039,1992,112,94,88
36992,1994,75,80,83
97911,2014,112,131,116
13018,1998,111,131,105
41091,1994,111,118,120
29635,1994,102,85,91
17206,1994,97,113,89
95816,1996,107,112,116
21450,2004,135,114,102
93498,1992,102,114,111
27065,1992,74,82,85
46237,2000,107,117,114
30877,1996,106,118,120
75036,2002,111,128,135
89480,2000,121,116,119
35545,2002,108,106,114
67361,1998,97,112,103
87557,1994,110,103,NA
91103,1994,102,115,117
27821,1998,107,118,121
44262,1998,102,112,102
14912,2006,111,105,100
37806,2012,135,126,118
51426,1996,109,102,NA
62007,1994,95,103,102
35099,1992,91,97,98
44963,1992,82,72,72
62445,1994,106,95,NA
64263,1994,128,107,95
75670,1998,100,109,92
46172,1996,100,107,98
82958,1996,112,108,97
81321,2000,110,112,100
30170,2002,122,107,104
76015,1998,95,109,NA
75160,2004,107,104,114
64988,2006,86,120,104
39474,2006,122,128,135
54271,1996,114,98,NA
54575,2000,110,116,120
91419,2004,115,125,99
20262,1996,98,103,96
29267,2008,111,125,119
22948,1996,122,116,111
61525,2004,126,126,96
NA,2008,109,92,96
47755,2008,104,100,91
99050,2002,108,111,94
79055,1992,77,81,65
37877,1996,95,109,101
25559,1998,120,135,NA
57788,2002,109,114,113
25683,2002,104,123,95
46458,2000,100,97,91
29258,1998,97,94,88
97782,1992,112,121,102
61041,2008,90,93,95
58727,2006,65,65,65
28587,1996,99,116,122
13395,1994,103,117,123
71253,2010,96,104,96
10153,2004,109,118,91
87313,2002,84,99,93
83298,2004,95,97,88
39706,2002,113,110,135
95116,1996,112,106,112
48117,1992,107,108,95
54229,2002,86,125,NA
41123,1992,82,86,75
97292,2000,87,135,135
41280,1994,116,109,NA
18967,1994,94,107,99
NA,2012,94,110,103
13543,2004,117,107,113
74904,2002,109,105,NA
62935,2010,118,120,NA
74567,1992,112,100,112
10587,2010,135,103,105
68252,1994,88,87,85
84342,1994,82,110,110
81138,1994,109,114,118
65466,1996,111,92,89
18937,1992,101,125,125
47466,1994,122,109,107
33670,2002,109,112,112
92773,1994,88,121,122
14548,2006,118,118,118
78369,2006,95,102,110
28188,1998,107,114,114
18553,2006,78,72,NA
38290,1996,84,93,93
45284,2006,107,128,112
68381,2004,122,97,110
88008,2000,94,82,86
95343,1992,108,117,108
45830,1996,95,108,90
88284,2006,125,120,107
70271,2012,102,114,109
83112,1992,81,107,103
99314,1992,97,102,91
65263,1998,111,112,119
12117,1994,119,91,NA
21047,2004,88,121,NA
10587,2006,93,102,102
46230,1998,90,107,102
31801,1994,118,107,100
52308,2002,114,75,82
74016,1998,97,103,92
29378,1994,98,92,86
28837,2008,125,100,91
32737,2004,111,120,105
57203,1998,105,104,103
58324,1996,77,89,NA
97563,1996,95,112,110
42120,1998,88,115,93
69021,2006,119,125,105
71694,1996,95,113,105
32442,2002,74,74,80
14276,2004,114,105,100
18876,2002,118,113,113
75047,2000,105,120,97
72077,2006,74,87,96
39771,2004,105,121,119
66218,2002,128,95,107
42945,2008,72,74,65
23234,2000,107,101,NA
31493,1994,89,77,82
51906,1994,92,113,107
17943,1994,111,135,135
93914,2012,110,108,100
71694,1998,97,100,99
98895,1994,96,122,108
21295,2002,111,113,102
30437,1992,118,118,125
59190,2010,93,108,108
57836,1994,105,105,102
98967,1996,75,86,96
31296,1994,98,78,87
86455,2002,98,117,135
36227,2004,109,108,98
66251,2000,115,103,108
15379,2004,100,82,89
50748,2010,100,95,107
NA,2006,89,93,83
NA,2006,107,97,97
44066,1996,100,82,82
84328,2006,103,111,99
99058,2000,90,109,106
54466,2010,97,128,109
77222,1994,94,78,74
32017,1994,111,103,85
63943,1996,125,119,114
74078,1992,118,101,NA
69744,1992,116,105,107
84146,1996,106,105,115
31059,1992,128,123,126
97281,1994,95,109,104
99723,1996,102,89,97
53258,2004,100,95,99
58293,1998,75,84,92
40981,1992,65,65,65
46070,1996,94,94,81
35632,1996,93,94,81
59834,1994,121,121,112
74785,2004,114,115,98
83562,2000,123,123,107
39422,1998,86,106,NA
83927,1996,91,112,104
45396,2002,93,100,94
93385,2006,98,102,92
78478,2008,75,125,113
30482,2006,92,84,78
94972,1994,106,135,NA
29220,1996,93,84,74
90794,2010,125,105,99
90794,2012,126,101,103
60800,2010,107,88,95
58809,1994,101,135,NA
13319,2010,112,107,107
21999,2000,90,91,NA
22375,2000,96,111,120
15530,1994,65,72,75
30992,1994,103,115,NA
92049,2002,105,102,116
44434,1994,100,95,NA
92590,2002,108,98,NA
18667,2002,69,103,106
69501,1998,94,94,88
27893,1998,97,69,82
66857,2012,112,94,81
26665,1996,94,101,95
13658,2000,99,103,107
86834,2000,111,94,NA
78513,2004,108,87,92
38470,1998,65,86,69
76213,1992,89,92,94
61018,1994,95,94,95
26172,1992,77,104,93
78534,1996,115,112,115
74977,1992,110,128,111
54426,1994,109,120,103
94611,1996,109,97,103
55874,1992,95,86,NA
18149,2000,113,117,107
19271,1996,95,107,NA
36332,1996,98,102,NA
92111,2006,100,77,80
36323,1994,91,85,84
80833,1992,108,113,103
64585,2002,119,115,116
49772,1998,100,99,98
79841,1998,114,117,122
74932,2002,118,128,105
57124,1996,103,97,85
56629,1996,95,108,89
40784,1992,69,74,77
30922,2008,100,97,93
70758,1992,101,95,105
13131,1994,108,116,113
52013,1994,105,109,NA
13129,2002,114,104,119
52223,1996,107,92,91
62076,1998,103,99,NA
68262,2008,81,93,98
18816,1992,69,75,69
62397,2008,117,106,100
NA,2004,100,99,101
49198,1994,110,105,112
48583,2006,112,111,104
99302,2000,113,114,110
27015,1992,101,87,92
52529,1994,95,100,93
28168,1996,105,NA,NA
80126,2006,106,121,NA
50305,2002,125,116,117
17880,1994,94,108,100
30263,2000,89,96,93
66515,1998,86,95,88
10704,2000,102,103,101
19979,1996,118,128,122
53340,2006,117,118,106
97123,2002,100,131,106
52458,2006,101,94,88
67850,2006,114,120,111
98322,1992,120,103,81
21516,2004,111,107,106
47252,1992,97,100,93
55652,1992,108,128,131
86393,1992,84,93,87
49772,1996,100,106,111
25681,1996,99,NA,NA
78219,2012,100,82,81
80368,2004,118,115,112
11297,1994,102,82,82
56181,1994,104,104,98
95339,2008,108,126,110
24683,1994,88,NA,NA
85582,1998,108,119,113
36665,2000,87,101,NA
54227,1994,107,102,104
69766,2006,118,135,113
47938,1998,113,117,90
35545,2004,109,112,102
40616,1992,122,107,112
15139,2004,126,112,103
50147,1998,126,100,107
32730,1992,93,99,NA
75649,2012,123,106,106
50773,1998,131,135,NA
24070,1998,110,121,88
57638,2000,102,135,89
92969,2002,104,102,91
16630,1994,112,103,110
65605,1998,98,110,103
96505,1994,98,93,97
29258,1994,93,106,96
11488,1994,103,85,88
66781,2008,105,135,122
21814,2004,100,94,114
37221,2006,65,65,NA
47339,2002,89,88,93
46120,1996,102,118,119
59500,1998,85,90,92
56925,1998,93,92,79
11616,1992,NA,128,NA
47743,1998,118,135,113
63530,2008,118,131,105
89677,2012,118,96,111
67896,1994,96,84,88
97718,2000,77,75,79
50398,2002,131,120,108
32195,2008,94,85,77
75856,1996,107,112,104
24606,1992,102,114,111
31893,1994,97,90,98
57662,2004,93,107,99
54891,2006,112,100,112
65232,1998,96,100,93
99766,1994,102,103,86
94754,1998,114,97,95
87011,1996,92,65,NA
24606,1996,102,122,114
73607,1994,116,112,115
84513,2004,122,135,112
94550,2008,135,122,126
12090,1998,97,98,95
33524,1996,101,86,82
82360,1994,97,82,97
99230,2004,135,98,88
53356,1996,105,103,93
41255,1994,99,107,105
62076,2000,114,135,107
18149,2004,116,135,109
37539,2004,99,123,104
98006,2010,119,116,118
91204,1996,117,125,109
36432,1996,100,125,109
51702,2004,118,107,105
53074,1994,105,107,103
50428,1994,100,103,86
68884,1992,107,113,115
28442,1998,116,121,113
73506,1996,105,109,112
31073,1998,118,110,116
74454,2000,114,113,NA
21303,2004,90,NA,95
88499,1992,113,NA,NA
85453,1998,94,83,85
52326,2004,91,94,NA
37953,1996,105,109,100
15982,1992,98,102,104
50243,2010,128,122,108
11590,1996,93,92,97
47190,2004,106,100,106
24674,1992,105,113,114
20871,2006,117,114,112
33563,2006,88,89,84
26354,2006,88,81,69
90689,1992,65,82,NA
NA,2008,78,102,88
45538,2006,112,113,116
71473,2002,72,128,94
76922,1992,95,102,86
88708,2006,108,98,102
13939,2006,65,65,65
31727,1996,92,97,88
19822,1994,90,97,84
83418,2000,101,119,95
72717,1994,116,98,65
56966,1994,89,87,87
23449,1992,99,109,107
94770,2000,98,111,122
57479,1998,109,113,86
44207,2000,103,113,119
22954,1994,101,106,108
32437,2008,105,118,97
75844,1994,104,123,121
45442,2004,81,107,109
32173,2012,75,80,85
68813,1996,108,82,94
65312,1998,118,91,98
15783,2002,100,109,103
47689,2004,102,131,135
93493,1998,93,98,NA
90571,2006,78,69,74
